,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,783183010.0,768722241.0,758039099.0,742653758.0,
Share Issued,783183010.0,768722241.0,758039099.0,742653758.0,
Net Debt,9813903000.0,9348816000.0,8348193000.0,8097581000.0,
Total Debt,13306165000.0,12286698000.0,12293882000.0,13371038000.0,
Tangible Book Value,6643965000.0,6156876000.0,4725388000.0,5548422000.0,
Invested Capital,21110670000.0,19533277000.0,18120857000.0,20005495000.0,
Net Tangible Assets,6643965000.0,6156876000.0,4725388000.0,5548422000.0,
Common Stock Equity,8665526000.0,8212321000.0,6816798000.0,7655911000.0,
Total Capitalization,21110670000.0,19533277000.0,18120857000.0,20005495000.0,
Total Equity Gross Minority Interest,21881172000.0,19495015000.0,18075214000.0,19681067000.0,
Minority Interest,13215646000.0,11282694000.0,11258416000.0,12025156000.0,
Stockholders Equity,8665526000.0,8212321000.0,6816798000.0,7655911000.0,
Retained Earnings,191641000.0,808079000.0,660734000.0,1748106000.0,
Additional Paid In Capital,8479886000.0,7444561000.0,6175190000.0,5935273000.0,
Capital Stock,7000.0,7000.0,7000.0,7000.0,
Common Stock,7000.0,7000.0,7000.0,7000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,25827803000.0,23974860000.0,22212316000.0,22843160000.0,
Preferred Securities Outside Stock Equity,,,,1715006000.0,68028000.0
Long Term Debt And Capital Lease Obligation,13306165000.0,12286698000.0,12293882000.0,13371038000.0,
Payables,3224432000.0,2808148000.0,2393410000.0,2118481000.0,
Other Payable,3224432000.0,2808148000.0,2393410000.0,2118481000.0,
Accounts Payable,,,2277258000.0,1251840000.0,937169000.0
Total Assets,47708975000.0,43469875000.0,40287530000.0,42524227000.0,
Investments And Advances,32346668000.0,29980875000.0,26317512000.0,27755928000.0,
Investmentin Financial Assets,12820122000.0,11036781000.0,9617882000.0,9864825000.0,
Available For Sale Securities,12672785000.0,10843229000.0,9427803000.0,9587222000.0,
Long Term Equity Investment,19526546000.0,18944094000.0,16699630000.0,17891103000.0,
Goodwill And Other Intangible Assets,2021561000.0,2055445000.0,2091410000.0,2107489000.0,
Other Intangible Assets,131359000.0,165243000.0,201208000.0,217287000.0,
Goodwill,1890202000.0,1890202000.0,1890202000.0,1890202000.0,
Net PPE,1278648000.0,1344938000.0,1384060000.0,1308694000.0,
Accumulated Depreciation,-431394000.0,-483200000.0,-394602000.0,-336621000.0,
Gross PPE,1710042000.0,1828138000.0,1778662000.0,1645315000.0,
Prepaid Assets,315338000.0,192777000.0,207886000.0,165079000.0,
Receivables,6649220000.0,5647245000.0,4659886000.0,4609611000.0,
Cash And Cash Equivalents,2631241000.0,1972140000.0,2955866000.0,4252003000.0,
Cash Cash Equivalents And Federal Funds Sold,2854682000.0,2176192000.0,3272063000.0,4493715000.0,
