,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0313,23206434,2603181804,0.0
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0251,18622594,2088989538,0.0239
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,9502599,1065954071,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,9397714,1054188596,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,8688534,974636327,-0.0185
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.011,8147285,913921719,-0.015800001
6,2026-01-31,SELECT SECTOR SPDR TRUST-State Street Financial Select Sector SPDR ETF,0.0070999996,5289323,593329823,0.0579
7,2025-12-31,JANUS INVESTMENT FUND-Janus Henderson Forty Fund,0.0058999998,4405573,494195164,0.0
8,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.0058,4268342,478801276,0.0
9,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0057,4238033,475401364,-0.0138
