,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0297,10857457,1701906384,0.0175
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.025799999,9425519,1477450103,0.031600002
2,2026-01-31,"Invesco QQQ Trust, Series 1",0.0242,8851727,1387508207,-0.0291
3,2025-12-31,GROWTH FUND OF AMERICA,0.0231,8438108,1322673429,0.0
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.020499999,7517474,1178364049,0.0029
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013099999,4810536,754051518,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.012999999,4757433,745727622,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.012,4403734,690285304,-0.0185
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0107,3905591,612201389,-0.0148
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Growth Index Fund,0.007900001,2889063,452860625,-0.0042
