period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.3613,0.24,0.52289,0.44,31,-0.17889999
+1q,0.47822,0.27,0.77,0.65,30,-0.2643
0y,2.55929,1.92,3.48,2.13,38,0.2015
+1y,4.39102,3.03382,5.85,2.55929,36,0.7157
