period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,13549848120,13470000000,13716900000,14,13735000000,-0.0135
+1q,13613481310,13514000000,13709000000,14,13766000000,-0.0111
0y,54582402740,54088000000,54915000000,18,54774000000,-0.0034999999
+1y,54495660990,52711000000,55634000000,17,54582402740,-0.0016
