,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-8465068.842427,-43873125.720877,-13228915.662651,-45124056.09493,-1808406.647116,
Tax Rate For Calcs,0.211627,0.241061,0.216867,0.240022,0.180841,
Normalized EBITDA,5465000000.0,5344000000.0,5409000000.0,5464000000.0,5498000000.0,
Total Unusual Items,-40000000.0,-182000000.0,-61000000.0,-188000000.0,-10000000.0,
Total Unusual Items Excluding Goodwill,-40000000.0,-182000000.0,-61000000.0,-188000000.0,-10000000.0,
Net Income From Continuing Operation Net Minority Interest,1332000000.0,1137000000.0,1301000000.0,1217000000.0,1466000000.0,
Reconciled Depreciation,2194000000.0,2160000000.0,2176000000.0,2181000000.0,2168000000.0,
Reconciled Cost Of Revenue,5852000000.0,6003000000.0,5989000000.0,5962000000.0,6125000000.0,
EBITDA,5425000000.0,5162000000.0,5348000000.0,5276000000.0,5488000000.0,
EBIT,3231000000.0,3002000000.0,3172000000.0,3095000000.0,3320000000.0,
Net Interest Income,-1270000000.0,-1268000000.0,-1263000000.0,-1241000000.0,-1274000000.0,
Interest Expense,1270000000.0,1268000000.0,1263000000.0,1241000000.0,1274000000.0,
Normalized Income,1363534931.157573,1275126874.279123,1348771084.337349,1359875943.90507,1474191593.352884,
Net Income From Continuing And Discontinued Operation,1332000000.0,1137000000.0,1301000000.0,1217000000.0,1466000000.0,
Total Expenses,10247000000.0,10422000000.0,10406000000.0,10375000000.0,10472000000.0,
Total Operating Income As Reported,3261000000.0,3131000000.0,3279000000.0,3237000000.0,3389000000.0,
Diluted Average Shares,128927643.0,136395133.0,141684415.0,144574684.0,145269468.0,
Basic Average Shares,127233218.0,133763886.0,138205810.0,141591396.0,142115129.0,
Diluted EPS,10.34,8.34,9.18,8.42,10.1,
Basic EPS,10.47,8.5,9.41,8.59,10.32,
Diluted NI Availto Com Stockholders,1332000000.0,1137000000.0,1301000000.0,1217000000.0,1466000000.0,
Net Income Common Stockholders,1332000000.0,1137000000.0,1301000000.0,1217000000.0,1466000000.0,
Net Income,1332000000.0,1137000000.0,1301000000.0,1217000000.0,1466000000.0,
Minority Interests,-214000000.0,-179000000.0,-194000000.0,-192000000.0,-210000000.0,
Net Income Including Noncontrolling Interests,1546000000.0,1316000000.0,1495000000.0,1409000000.0,1676000000.0,
Net Income Continuous Operations,1546000000.0,1316000000.0,1495000000.0,1409000000.0,1676000000.0,
Tax Provision,415000000.0,418000000.0,414000000.0,445000000.0,370000000.0,
Pretax Income,1961000000.0,1734000000.0,1909000000.0,1854000000.0,2046000000.0,
Other Income Expense,-123000000.0,-248000000.0,-188000000.0,-265000000.0,-134000000.0,
Other Non Operating Income Expenses,-8000000.0,12000000.0,,,-27000000.0,2000000.0
Special Income Charges,-93000000.0,-147000000.0,-81000000.0,-123000000.0,-73000000.0,
Gain On Sale Of Ppe,-11000000.0,-19000000.0,-9000000.0,-91000000.0,-21000000.0,
Other Special Charges,18000000.0,107000000.0,29000000.0,32000000.0,52000000.0,
Restructuring And Mergern Acquisition,64000000.0,21000000.0,43000000.0,,,
Earnings From Equity Interest,-75000000.0,-78000000.0,-127000000.0,-77000000.0,-97000000.0,
Gain On Sale Of Security,53000000.0,-35000000.0,20000000.0,-65000000.0,63000000.0,
Net Non Operating Interest Income Expense,-1270000000.0,-1268000000.0,-1263000000.0,-1241000000.0,-1274000000.0,
Interest Expense Non Operating,1270000000.0,1268000000.0,1263000000.0,1241000000.0,1274000000.0,
Operating Income,3354000000.0,3250000000.0,3360000000.0,3360000000.0,3454000000.0,
Operating Expense,4395000000.0,4419000000.0,4417000000.0,4413000000.0,4347000000.0,
Other Operating Expenses,1159000000.0,1132000000.0,1126000000.0,1061000000.0,598000000.0,
Depreciation Amortization Depletion Income Statement,2194000000.0,2160000000.0,2176000000.0,2181000000.0,2168000000.0,
Depreciation And Amortization In Income Statement,2194000000.0,2160000000.0,2176000000.0,2181000000.0,2168000000.0,
Selling General And Administration,1042000000.0,1127000000.0,1115000000.0,1171000000.0,1581000000.0,
Selling And Marketing Expense,899000000.0,976000000.0,958000000.0,949000000.0,930000000.0,
General And Administrative Expense,143000000.0,151000000.0,157000000.0,222000000.0,,
Salaries And Wages,143000000.0,151000000.0,157000000.0,222000000.0,,
Gross Profit,7749000000.0,7669000000.0,7777000000.0,7773000000.0,7801000000.0,
Cost Of Revenue,5852000000.0,6003000000.0,5989000000.0,5962000000.0,6125000000.0,
Total Revenue,13601000000.0,13672000000.0,13766000000.0,13735000000.0,13926000000.0,
Operating Revenue,12658000000.0,12836000000.0,12927000000.0,12942000000.0,13042000000.0,
