,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Dodge & Cox Inc.,0.1035,14609220,3231705654,0.2373
1,2025-12-31,Vanguard Group Inc,0.0726,10248287,2267023636,0.0946
2,2025-12-31,Blackrock Inc.,0.049000002,6917059,1530122667,-0.0183
3,2025-12-31,State Street Corporation,0.0466,6576871,1454869678,-0.1739
4,2025-12-31,Capital Research Global Investors,0.0341,4815422,1065219532,3.049
5,2025-12-31,Harris Associates L.P.,0.0308,4344822,961118103,0.2433
6,2025-12-31,"First Eagle Investment Management, LLC",0.021,2969507,656884663,1.1958001
7,2025-12-31,Invesco Ltd.,0.0197,2777898,614498835,0.1537
8,2025-12-31,NORGES BANK,0.0188,2660518,588533204,-0.0504
9,2025-12-31,Capital International Investors,0.0186,2625889,580872923,-0.7126
