,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.0924,390014981,38586131193,0.0125
1,2025-12-31,Blackrock Inc.,0.0825,348145717,34443795661,0.0021
2,2025-12-31,"FMR, LLC",0.0464,195829757,19374416530,-0.0721
3,2025-12-31,State Street Corporation,0.0419,176780995,17489827308,0.0276
4,2025-12-31,"Geode Capital Management, LLC",0.023599999,99598678,9853794964,-0.008
5,2025-12-31,Capital World Investors,0.0212,89341444,8838995544,-0.040900003
6,2025-12-31,Price (T.Rowe) Associates Inc,0.020399999,86058878,8514234884,-0.2142
7,2025-12-31,Morgan Stanley,0.0202,85349973,8444099370,0.003
8,2025-12-31,JPMORGAN CHASE & CO,0.015,63535182,6285853076,-0.6441
9,2025-12-31,NORGES BANK,0.0147,61894705,6123552488,0.045300003
