period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,12171969590,12038000000,12342920110,36,10542801000,0.1545
+1q,12592918150,12300000000,13142000000,34,11079166000,0.1366
0y,51252317890,49121000000,52782000000,49,45183036000,0.13430001
+1y,57233140120,54136000000,60540000000,46,51252317890,0.1167
