,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,133170789,13175251684,-0.0044
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0253,106852561,10571457861,0.0191
2,2026-01-31,"Invesco QQQ Trust, Series 1",0.0219,92307793,9132471275,-0.0291
3,2025-12-31,GROWTH FUND OF AMERICA,0.0150999995,63784516,6310520934,-0.030199999
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,54527056,5394634152,-0.0094
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,53925242,5335093685,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,49859778,4932877014,-0.0196
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0106,44827917,4435049858,0.0034
8,2026-02-28,Fidelity Contrafund,0.0073,30712450,3038536165,-0.0041
9,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0058,24317488,2405850615,-0.0183
