,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,7810254.491018,-478000.0,-723000.0,238000.0,-40864978.902954,
Tax Rate For Calcs,0.190494,0.239,0.241,0.238,0.209564,
Normalized EBITDA,4114000000.0,3870000000.0,3849000000.0,3733000000.0,3712000000.0,
Total Unusual Items,41000000.0,-2000000.0,-3000000.0,1000000.0,-195000000.0,
Total Unusual Items Excluding Goodwill,41000000.0,-2000000.0,-3000000.0,1000000.0,-195000000.0,
Net Income From Continuing Operation Net Minority Interest,1878000000.0,1643000000.0,1653000000.0,1610000000.0,1438000000.0,
Reconciled Depreciation,911000000.0,889000000.0,863000000.0,860000000.0,856000000.0,
Reconciled Cost Of Revenue,11337000000.0,11146000000.0,10982000000.0,10761000000.0,10710000000.0,
EBITDA,4155000000.0,3868000000.0,3846000000.0,3734000000.0,3517000000.0,
EBIT,3244000000.0,2979000000.0,2983000000.0,2874000000.0,2661000000.0,
Net Interest Income,-572000000.0,-561000000.0,-568000000.0,-547000000.0,-528000000.0,
Interest Expense,572000000.0,561000000.0,568000000.0,547000000.0,528000000.0,
Normalized Income,1844810254.491018,1644522000.0,1655277000.0,1609238000.0,1592135021.097046,
Net Income From Continuing And Discontinued Operation,1878000000.0,1643000000.0,1653000000.0,1610000000.0,1438000000.0,
Total Expenses,16335000000.0,16196000000.0,15638000000.0,15466000000.0,15439000000.0,
Diluted Average Shares,230710000.0,236181000.0,241911000.0,249440000.0,255310000.0,
Basic Average Shares,224605100.0,229845100.0,236143900.0,242955400.0,249981400.0,
Diluted EPS,8.14,6.96,6.83,6.45,5.63,
Basic EPS,8.361342,7.148292,6.999969,6.626731,5.752428,
Diluted NI Availto Com Stockholders,1878000000.0,1643000000.0,1653000000.0,1610000000.0,1438000000.0,
Net Income Common Stockholders,1878000000.0,1643000000.0,1653000000.0,1610000000.0,1438000000.0,
Net Income,1878000000.0,1643000000.0,1653000000.0,1610000000.0,1438000000.0,
Minority Interests,-285000000.0,-260000000.0,-238000000.0,-215000000.0,-248000000.0,
Net Income Including Noncontrolling Interests,2163000000.0,1903000000.0,1891000000.0,1825000000.0,1686000000.0,
Net Income Continuous Operations,2163000000.0,1903000000.0,1891000000.0,1825000000.0,1686000000.0,
Tax Provision,509000000.0,515000000.0,524000000.0,502000000.0,447000000.0,
Pretax Income,2672000000.0,2418000000.0,2415000000.0,2327000000.0,2133000000.0,
Other Income Expense,66000000.0,14000000.0,16000000.0,19000000.0,-185000000.0,
Special Income Charges,41000000.0,-2000000.0,-3000000.0,1000000.0,-195000000.0,
Gain On Sale Of Business,41000000.0,-2000000.0,-3000000.0,1000000.0,-195000000.0,
Earnings From Equity Interest,25000000.0,16000000.0,19000000.0,18000000.0,10000000.0,
Net Non Operating Interest Income Expense,-572000000.0,-561000000.0,-568000000.0,-547000000.0,-528000000.0,
Interest Expense Non Operating,572000000.0,561000000.0,568000000.0,547000000.0,528000000.0,
Operating Income,3178000000.0,2965000000.0,2967000000.0,2855000000.0,2846000000.0,
Operating Expense,4998000000.0,5050000000.0,4656000000.0,4705000000.0,4729000000.0,
Other Operating Expenses,4087000000.0,4161000000.0,3793000000.0,3845000000.0,3873000000.0,
Depreciation Amortization Depletion Income Statement,911000000.0,889000000.0,863000000.0,860000000.0,856000000.0,
Depreciation And Amortization In Income Statement,911000000.0,889000000.0,863000000.0,860000000.0,856000000.0,
Selling General And Administration,,,,7997000000.0,7917000000.0,7861000000.0
General And Administrative Expense,,,,7997000000.0,7917000000.0,7861000000.0
Salaries And Wages,,,,7997000000.0,7917000000.0,7861000000.0
Gross Profit,8176000000.0,8015000000.0,7623000000.0,7560000000.0,7575000000.0,
Cost Of Revenue,11337000000.0,11146000000.0,10982000000.0,10761000000.0,10710000000.0,
Total Revenue,19513000000.0,19161000000.0,18605000000.0,18321000000.0,18285000000.0,
Operating Revenue,18797000000.0,18517000000.0,18079000000.0,17749000000.0,17929000000.0,
