Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-31,2026-03-17,"[datetime.date(2026, 4, 24)]",7.65,6.72,7.17378,19229000000,18632000000,19086078450
