period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,20555033210,20401000000,20856760220,12,19598000000,0.048800003
+1q,21998148590,21710000000,22359170280,12,21138000000,0.040700004
0y,84430109090,83868000000,85125930500,15,81370000000,0.0376
+1y,88507420490,86942000000,89958750000,15,84430109090,0.048299998
