contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SYY260417P00060000,2026-04-06 13:30:05+00:00,60.0,0.25,0.0,0.05,0.0,0.0,4,155,0.5429733203125001,False,REGULAR,USD
SYY260417P00065000,2026-04-07 16:01:51+00:00,65.0,0.17,0.05,0.25,0.07,233.33333,30,1126,0.481450498046875,False,REGULAR,USD
SYY260417P00070000,2026-04-07 16:01:51+00:00,70.0,0.45,0.4,0.45,0.099999994,27.027023,56,1010,0.2778392529296875,False,REGULAR,USD
SYY260417P00072500,2026-04-07 15:46:23+00:00,72.5,1.25,1.1,1.3,0.3,31.578949,50,146,0.266608896484375,False,REGULAR,USD
SYY260417P00075000,2026-04-07 15:14:49+00:00,75.0,3.05,2.55,3.2,0.049999952,1.6666651,4,46,0.33789724609375,True,REGULAR,USD
SYY260417P00077500,2026-04-01 19:16:38+00:00,77.5,6.72,4.2,5.9,0.0,0.0,400,517,0.534184345703125,True,REGULAR,USD
SYY260417P00080000,2026-04-01 14:03:08+00:00,80.0,8.65,5.8,8.3,0.0,0.0,1,31,0.6381872119140625,True,REGULAR,USD
SYY260417P00082500,2026-03-31 14:00:56+00:00,82.5,13.8,8.2,10.8,0.0,0.0,1,10,0.754885263671875,True,REGULAR,USD
SYY260417P00085000,2026-03-30 16:52:05+00:00,85.0,14.8,10.7,13.3,0.0,0.0,4,311,0.8623060644531251,True,REGULAR,USD
SYY260417P00087500,2026-03-30 19:12:35+00:00,87.5,18.31,13.5,15.8,0.0,0.0,13,0,0.96289099609375,True,REGULAR,USD
SYY260417P00090000,2026-03-27 18:03:05+00:00,90.0,8.35,17.1,18.3,0.0,0.0,9,29,0.7919942675781251,True,REGULAR,USD
SYY260417P00092500,2026-03-30 13:31:05+00:00,92.5,17.0,18.5,20.8,0.0,0.0,1,0,1.1474652001953123,True,REGULAR,USD
SYY260417P00095000,2026-02-20 16:37:36+00:00,95.0,6.4,0.0,0.0,0.0,0.0,2,0,1.0000000000000003e-05,True,REGULAR,USD
SYY260417P00097500,2026-03-27 15:30:47+00:00,97.5,15.65,23.5,25.8,0.0,0.0,1,0,1.3134799951171874,True,REGULAR,USD
