,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,15069724,1093760595,0.00090000004
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,12076261,876495045,0.0252
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0218,10422632,756474649,-0.0146
3,2026-01-31,Income Fund of America,0.0146,7000000,508060012,-0.1393
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,6162117,447246463,-0.0094
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,6094112,442310660,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,5623008,408117930,-0.0185
7,2026-02-28,SELECT SECTOR SPDR TRT-State Street Consumer Staples Select Sector SPD,0.0104,4970092,360729286,0.0119
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,4406792,319844971,0.025799999
9,2026-02-28,SPDR SERIES TRUST-State Street SPDR S&P Dividend ETF,0.0069999998,3360093,243875556,0.0002
