period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.27799,1.25,1.38567,1.03,19,0.2408
+1q,1.15675,1.1,1.30208,1.04,19,0.11229999
0y,6.49389,6.4,6.75901,5.1,22,0.2733
+1y,7.20732,6.6,7.92219,6.49389,21,0.1099
