period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,16308114270,15415000000,17255000000,13,14249000000,0.1445
+1q,18269217190,17814200000,19107000000,13,16569000000,0.1026
0y,73703713030,71940000000,77464000000,20,67589000000,0.090500005
+1y,80315947490,76297840000,87607000000,19,73703713030,0.089700006
