,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,277000000.0,277535696.0,277964501.0,278517186.0,279071854.0,
Share Issued,277000000.0,277535696.0,277964501.0,278517186.0,279071854.0,
Net Debt,11053000000.0,10509000000.0,10712000000.0,10750000000.0,10650000000.0,
Total Debt,13189000000.0,11554000000.0,11389000000.0,11357000000.0,12286000000.0,
Tangible Book Value,-9203000000.0,-8746000000.0,-8926000000.0,-8968000000.0,-8800000000.0,
Invested Capital,4437000000.0,4049000000.0,3709000000.0,3553000000.0,3618000000.0,
Working Capital,524000000.0,903000000.0,-403000000.0,496000000.0,602000000.0,
Net Tangible Assets,-9203000000.0,-8746000000.0,-8926000000.0,-8968000000.0,-8800000000.0,
Capital Lease Obligations,1427000000.0,,,,1020000000.0,
Common Stock Equity,-7325000000.0,-7505000000.0,-7680000000.0,-7804000000.0,-7648000000.0,
Total Capitalization,4410000000.0,4001000000.0,2738000000.0,3523000000.0,3599000000.0,
Total Equity Gross Minority Interest,-7325000000.0,-7505000000.0,-7680000000.0,-7804000000.0,-7648000000.0,
Stockholders Equity,-7325000000.0,-7505000000.0,-7680000000.0,-7804000000.0,-7648000000.0,
Other Equity Interest,,,,1000000.0,,
Gains Losses Not Affecting Retained Earnings,-311000000.0,-322000000.0,-319000000.0,-371000000.0,-392000000.0,
Other Equity Adjustments,-311000000.0,-322000000.0,-319000000.0,-371000000.0,-392000000.0,
Retained Earnings,-7014000000.0,-7183000000.0,-7361000000.0,-7434000000.0,-7256000000.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,15522000000.0,14698000000.0,14597000000.0,14463000000.0,14375000000.0,
Total Non Current Liabilities Net Minority Interest,14006000000.0,13397000000.0,12368000000.0,13232000000.0,13106000000.0,
Other Non Current Liabilities,960000000.0,1891000000.0,1950000000.0,1905000000.0,938000000.0,
Long Term Debt And Capital Lease Obligation,13046000000.0,11506000000.0,10418000000.0,11327000000.0,12168000000.0,
Long Term Capital Lease Obligation,1311000000.0,,,,921000000.0,
Long Term Debt,11735000000.0,11506000000.0,10418000000.0,11327000000.0,11247000000.0,
Current Liabilities,1516000000.0,1301000000.0,2229000000.0,1231000000.0,1269000000.0,
Other Current Liabilities,531000000.0,,1000000.0,1000000.0,419000000.0,
Current Debt And Capital Lease Obligation,143000000.0,48000000.0,971000000.0,30000000.0,118000000.0,
Current Capital Lease Obligation,116000000.0,,,,99000000.0,
Current Debt,27000000.0,48000000.0,971000000.0,30000000.0,19000000.0,
Other Current Borrowings,27000000.0,,,,19000000.0,
Pensionand Other Post Retirement Benefit Plans Current,285000000.0,,,,242000000.0,
Payables And Accrued Expenses,557000000.0,1253000000.0,1257000000.0,1200000000.0,490000000.0,
Current Accrued Expenses,219000000.0,,,,210000000.0,
Interest Payable,86000000.0,,,,84000000.0,
Payables,338000000.0,1253000000.0,1257000000.0,1200000000.0,280000000.0,
Total Tax Payable,46000000.0,36000000.0,34000000.0,21000000.0,31000000.0,
Income Tax Payable,46000000.0,36000000.0,34000000.0,21000000.0,31000000.0,
Accounts Payable,292000000.0,1217000000.0,1223000000.0,1179000000.0,249000000.0,
Total Assets,8197000000.0,7193000000.0,6917000000.0,6659000000.0,6727000000.0,
Total Non Current Assets,6156000000.0,4989000000.0,5090000000.0,4933000000.0,4856000000.0,
Other Non Current Assets,495000000.0,473000000.0,454000000.0,477000000.0,448000000.0,
Non Current Deferred Assets,965000000.0,898000000.0,1061000000.0,1065000000.0,1071000000.0,
Non Current Deferred Taxes Assets,965000000.0,898000000.0,1061000000.0,1065000000.0,1071000000.0,
Investments And Advances,,,,,0.0,0.0
Long Term Equity Investment,,,,,0.0,0.0
Investments In Other Ventures Under Equity Method,,,,,0.0,0.0
Goodwill And Other Intangible Assets,1878000000.0,1241000000.0,1246000000.0,1164000000.0,1152000000.0,
Other Intangible Assets,909000000.0,462000000.0,454000000.0,418000000.0,416000000.0,
Goodwill,969000000.0,779000000.0,792000000.0,746000000.0,736000000.0,
Net PPE,2818000000.0,2377000000.0,2329000000.0,2227000000.0,2185000000.0,
Accumulated Depreciation,-1485000000.0,-1487000000.0,-1456000000.0,-1419000000.0,-1384000000.0,
Gross PPE,4303000000.0,3864000000.0,3785000000.0,3646000000.0,3569000000.0,
Other Properties,1213000000.0,3864000000.0,3785000000.0,3646000000.0,881000000.0,
Machinery Furniture Equipment,924000000.0,,,,714000000.0,
Buildings And Improvements,1785000000.0,,,,1591000000.0,
Land And Improvements,381000000.0,,,,383000000.0,
Properties,0.0,,,,0.0,
