address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,priceToBook,sourceInterval,exchangeDataDelayedBy,displayName,trailingPegRatio
1441 Gardiner Lane,Louisville,KY,40213,United States,502 874 8300,https://www.yum.com,Restaurants,restaurants,Restaurants,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Yum! Brands, Inc., together with its subsidiaries, develops, operates, and franchises traditional and non-traditional quick service restaurants in the United States, China, and internationally. The company operates in four segments: KFC Division, Taco Bell Division, Pizza Hut Division, and Habit Burger & Grill Division. It also operates restaurants under the KFC, Pizza Hut, Taco Bell, and Habit Burger & Grill brands, which specialize in chicken, Mexican-style food and pizza categories, made-to-order chargrilled burgers, sandwiches, and other products. The company was formerly known as TRICON Global Restaurants, Inc. and changed its name to Yum! Brands, Inc. in May 2002. Yum! Brands, Inc. was incorporated in 1997 and is headquartered in Louisville, Kentucky.",49000,"[{'maxAge': 1, 'name': 'Mr. Christopher Lee Turner', 'age': 50, 'title': 'CEO & Director', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 2029209, 'exercisedValue': 0, 'unexercisedValue': 3075027}, {'maxAge': 1, 'name': 'Ms. Tracy L. Skeans', 'age': 52, 'title': 'COO and Chief People & Culture Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 1692074, 'exercisedValue': 0, 'unexercisedValue': 12430349}, {'maxAge': 1, 'name': 'Mr. Sean C. Tresvant', 'age': 54, 'title': 'Chief Consumer Officer & CEO of Taco Bell', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 1702553, 'exercisedValue': 0, 'unexercisedValue': 143288}, {'maxAge': 1, 'name': 'Mr. Ranjith  Roy', 'age': 44, 'title': 'Chief Financial Officer', 'yearBorn': 1981, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James A. Dausch', 'age': 48, 'title': 'Chief Digital & Technology Officer and President of Byte by Yum', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Matthew Robert Morris', 'title': 'Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Erika  Burkhardt', 'age': 51, 'title': 'Chief Legal Officer & Corporate Secretary', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Andrea  Whitney', 'title': 'Chief Communications & Community Impact Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ken  Muench', 'title': 'Chief Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James  Fripp', 'title': 'Chief Culture, Opportunity & Belonging Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,2,7,7,5,1775001600,1735603200,http://www.yum.com/investors/,[],86400,2,157.36,157.39,156.4901,158.1499,157.36,157.39,156.4901,158.1499,3.0,1.92,1771545600,0.5117,1.8,0.662,28.220324,21.024612,343741,343741,1936665,1467710,1467710,156.61,156.82,100,200,43373273088,43458626554,137.33,169.39,169.39,4.234813,5.280408,159.2686,150.919,2.88,0.018301984,USD,False,55627980800,0.1898,275669947,276173275,6542959,5748328,1770940800,1773360000,0.023699999,0.0015199999,0.89255,3.71,0.027,276430130,-26.444,1767139200,1798675200,1767139200,0.265,1559000064,5.56,7.46292,1391:1000,1477958400,6.772,19.116,0.113028765,0.32693863,0.75,1771545600,EQUITY,156.905,200.0,147.0,171.91667,172.5,2.26667,buy,24,709000000,2.565,2910000128,13189000192,1.098,1.346,8214000128,29.441,0.22648,3792000000,1310000000,2010000000,0.277,0.065,0.46165,0.35426998,0.31928,USD,YUM,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579674,NYQ,finmb_365997,America/New_York,EDT,-14400000,us_market,False,-0.28914708,156.905,REGULAR,"Yum! Brands, Inc.","Yum! Brands, Inc.",2.3 - Buy,False,True,874503000000,-0.45500183,156.4901 - 158.1499,NYSE,1936665,19.574997,0.14253984,137.33 - 169.39,-12.485001,-0.07370565,11.302876,1772755200,1777465800,1777465800,1777465800,1777464900,1777464900,False,5.56,7.46292,6.66657,23.53609,-2.3636017,-0.01484035,5.9859924,0.03966361,-5.933482,15,0,Yum! Brands,1.9372
