period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2033548740,1971000000,2430000000,23,1787000000,0.138
+1q,2168721800,2129000000,2229000000,23,1933000000,0.12189999
0y,9109289860,8682373810,9559000000,26,8214000000,0.109
+1y,9604493410,8659481240,9943000000,26,9109289860,0.0544
