,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0301,60106684,12124119633,-0.018099999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0239,47729821,9627582514,0.0052
2,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Energy Select Sector SPDR ETF,0.0178,35435871,7147769777,0.0615
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012200001,24355934,4912835610,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0121,24087110,4858611119,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0112,22271046,4492292838,-0.0196
6,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.009,17998913,3630560862,-0.0911
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0088,17603290,3550759744,0.0078
8,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0054,10862455,2191065870,-0.0318
9,2025-11-30,VANGUARD WORLD FUND-Vanguard Energy Index Fund,0.0043,8671856,1749200131,-0.0305
