period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.99833,1.09,3.49,2.18,21,-0.0833
+1q,2.76951,1.14,5.22,1.77,20,0.5647
0y,9.4608,4.7,15.81,7.29,26,0.2978
+1y,10.0644,6.19,15.0,9.4608,25,0.0638
