period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,7057242410,6950000000,7385000000,16,4811000000,0.4669
+1q,7690458330,7422500000,8073000000,16,5650300000,0.36110002
0y,31381511880,30044000000,33082898490,17,23094700000,0.35880002
+1y,35259457700,33386300000,37815273200,16,31381511880,0.1236
