,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0313,38458682,4850024410,0.00059999997
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0251,30865185,3892408499,0.024600001
2,2026-02-28,Fidelity Contrafund,0.0221,27150560,3423957138,-0.060700003
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,15751499,1986421548,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,15577645,1964496820,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,14393886,1815212972,-0.0202
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0108,13247226,1670607678,-0.028099999
7,2026-02-28,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,0.0077,9498388,1197841716,-0.0162
8,2025-11-30,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,0.0067000003,8200562,1034172878,-0.0117999995
9,2025-12-31,INVESTMENT CO OF AMERICA,0.0063,7742162,976364054,0.2314
