,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,1468500000.0,1213600000.0,1119700000.0,576300000.0,647300000.0,
Repurchase Of Capital Stock,-259300000.0,-152900000.0,-160100000.0,-180900000.0,-168900000.0,
Repayment Of Debt,-400000.0,-400000.0,-400000.0,-400500000.0,-10700000.0,
Issuance Of Debt,7491700000.0,0.0,790200000.0,639800000.0,1491200000.0,
Capital Expenditure,-253700000.0,-257200000.0,-297100000.0,-188600000.0,-199800000.0,
Interest Paid Supplemental Data,99300000.0,49500000.0,87600000.0,51700000.0,66900000.0,
Income Tax Paid Supplemental Data,256700000.0,325000000.0,334500000.0,167900000.0,134000000.0,
End Cash Position,11130600000.0,3799300000.0,3207000000.0,1657200000.0,3317000000.0,
Beginning Cash Position,3799300000.0,3207000000.0,1657200000.0,3317000000.0,1563000000.0,
Effect Of Exchange Rate Changes,35400000.0,2200000.0,43700000.0,16500000.0,-56800000.0,
Changes In Cash,7295900000.0,590100000.0,1506100000.0,-1676300000.0,1810800000.0,
Financing Cash Flow,7077200000.0,-266300000.0,700900000.0,-88600000.0,1214100000.0,
Cash Flow From Continuing Financing Activities,7077200000.0,-266300000.0,700900000.0,-88600000.0,1214100000.0,
Net Other Financing Charges,-60500000.0,-23400000.0,-9800000.0,-700000.0,-25700000.0,
Proceeds From Stock Option Exercised,107600000.0,111600000.0,280600000.0,53200000.0,127100000.0,
Cash Dividends Paid,-201900000.0,-201200000.0,-199600000.0,-199500000.0,-198900000.0,
Common Stock Dividend Paid,-201900000.0,-201200000.0,-199600000.0,-199500000.0,-198900000.0,
Net Common Stock Issuance,-259300000.0,-152900000.0,-160100000.0,-180900000.0,-168900000.0,
Common Stock Payments,-259300000.0,-152900000.0,-160100000.0,-180900000.0,-168900000.0,
Net Issuance Payments Of Debt,7491300000.0,-400000.0,789800000.0,239300000.0,1480500000.0,
Net Long Term Debt Issuance,7491300000.0,-400000.0,789800000.0,239300000.0,1480500000.0,
Long Term Debt Payments,-400000.0,-400000.0,-400000.0,-400500000.0,-10700000.0,
Long Term Debt Issuance,7491700000.0,0.0,790200000.0,639800000.0,1491200000.0,
Investing Cash Flow,-1503500000.0,-614400000.0,-611600000.0,-2352600000.0,-250400000.0,
Cash Flow From Continuing Investing Activities,-1503500000.0,-614400000.0,-611600000.0,-2352600000.0,-250400000.0,
Net Other Investing Changes,,,,,2800000.0,-2800000.0
Net Investment Purchase And Sale,-210600000.0,-70100000.0,-5100000.0,4100000.0,2500000.0,
Sale Of Investment,11300000.0,4700000.0,4400000.0,7200000.0,8000000.0,
Purchase Of Investment,-221900000.0,-74800000.0,-9500000.0,-3100000.0,-5500000.0,
Net Business Purchase And Sale,-1046400000.0,-289000000.0,-311000000.0,-2172200000.0,-56600000.0,
Purchase Of Business,-1046400000.0,-289000000.0,-311000000.0,-2172200000.0,-56600000.0,
Net PPE Purchase And Sale,7200000.0,1900000.0,1600000.0,4100000.0,700000.0,
Sale Of PPE,7200000.0,1900000.0,1600000.0,4100000.0,700000.0,
Capital Expenditure Reported,-253700000.0,-257200000.0,-297100000.0,-188600000.0,-199800000.0,
Operating Cash Flow,1722200000.0,1470800000.0,1416800000.0,764900000.0,847100000.0,
Cash Flow From Continuing Operating Activities,1722200000.0,1470800000.0,1416800000.0,764900000.0,847100000.0,
Change In Working Capital,252500000.0,-43800000.0,96800000.0,-228300000.0,-29100000.0,
Change In Other Working Capital,284700000.0,-43800000.0,96800000.0,-228300000.0,183800000.0,
Stock Based Compensation,40600000.0,36900000.0,31300000.0,26600000.0,29600000.0,
Deferred Tax,-25100000.0,-5100000.0,-21500000.0,-13900000.0,-49200000.0,
Deferred Income Tax,-25100000.0,-5100000.0,-21500000.0,-13900000.0,-49200000.0,
Depreciation Amortization Depletion,249000000.0,227700000.0,209400000.0,236300000.0,143800000.0,
Depreciation And Amortization,249000000.0,227700000.0,209400000.0,236300000.0,143800000.0,
Net Income From Continuing Operations,1205200000.0,1255100000.0,1100800000.0,744200000.0,752000000.0,
