,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0319,17223743,1036006393,-0.005
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0256,13808490,830579272,0.0184
2,2025-12-31,GROWTH FUND OF AMERICA,0.0227,12212046,734553327,0.0
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0221,11920427,717012474,-0.0194
4,2025-12-31,"T. Rowe Price Equity Funds, Inc.-T. Rowe Price Large-Cap Growth Fund",0.015700001,8457158,508697195,-0.042600002
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013099999,7047524,423907853,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,6969750,419229755,0.0017
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0127,6837809,411293517,-0.0538
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.012,6472842,389340789,-0.0184
9,2025-09-30,-Price (T.Rowe) Large Cap Growth Trust,0.0098,5259852,316379564,0.19459999
