,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-317637288.0,-78393630.0,-124734225.0,-13139588.0,
Tax Rate For Calcs,0.228,0.21,0.275,0.022,
Normalized EBITDA,4808327000.0,2435978000.0,1243963000.0,910499000.0,
Total Unusual Items,-1393146000.0,-373303000.0,-453579000.0,-597254000.0,
Total Unusual Items Excluding Goodwill,-1393146000.0,-373303000.0,-453579000.0,-597254000.0,
Net Income From Continuing Operation Net Minority Interest,1305636000.0,2897047000.0,9772000.0,-540747000.0,
Reconciled Depreciation,369529000.0,376127000.0,408560000.0,340523000.0,
Reconciled Cost Of Revenue,13599954000.0,15010599000.0,14176221000.0,11337930000.0,
EBITDA,3415181000.0,2062675000.0,790384000.0,313245000.0,
EBIT,3045652000.0,1686548000.0,381824000.0,-27278000.0,
Net Interest Income,-129363000.0,-9302000.0,47221000.0,-36228000.0,
Interest Expense,,,,36228000.0,33124000.0
Normalized Income,2381144712.0,3191956370.0,338616775.0,43367412.0,
Net Income From Continuing And Discontinued Operation,1305636000.0,2897047000.0,9772000.0,-540747000.0,
Total Expenses,21148031000.0,22434505000.0,21533799000.0,17558865000.0,
Total Operating Income As Reported,1708406000.0,892327000.0,-278839000.0,-624532000.0,
Diluted Average Shares,622838000.0,636390000.0,614024000.0,578949000.0,
Basic Average Shares,612243000.0,616993000.0,608856000.0,578949000.0,
Diluted EPS,2.1,4.56,0.02,-0.93,
Basic EPS,2.13,4.7,0.02,-0.93,
Diluted NI Availto Com Stockholders,1309652000.0,2903263000.0,9772000.0,-540747000.0,
Average Dilution Earnings,4016000.0,6216000.0,0.0,,
Net Income Common Stockholders,1305636000.0,2897047000.0,9772000.0,-540747000.0,
Net Income,1305636000.0,2897047000.0,9772000.0,-540747000.0,
Minority Interests,1426000.0,30550000.0,30896000.0,12258000.0,
Net Income Including Noncontrolling Interests,1304210000.0,2866497000.0,-21124000.0,-553005000.0,
Net Income Continuous Operations,1304210000.0,2866497000.0,-21124000.0,-553005000.0,
Tax Provision,385701000.0,-1509343000.0,-8019000.0,-12312000.0,
Pretax Income,1689911000.0,1357154000.0,-29143000.0,-565317000.0,
Other Income Expense,-1226378000.0,-320092000.0,-458188000.0,-501811000.0,
Other Non Operating Income Expenses,166768000.0,53211000.0,-4609000.0,95443000.0,
Special Income Charges,-1337246000.0,-794221000.0,-660663000.0,-597254000.0,
Gain On Sale Of Ppe,,,,,0.0
Write Off,,0.0,0.0,46571000.0,71126000.0
Restructuring And Mergern Acquisition,1337246000.0,794221000.0,660663000.0,550683000.0,
Gain On Sale Of Security,-55900000.0,420918000.0,207084000.0,,
Net Non Operating Interest Income Expense,-129363000.0,-9302000.0,47221000.0,-36228000.0,
Total Other Finance Cost,129363000.0,9302000.0,-47221000.0,36228000.0,
Interest Expense Non Operating,,,,36228000.0,33124000.0
Operating Income,3045652000.0,1686548000.0,381824000.0,-27278000.0,
Operating Expense,7314277000.0,7202488000.0,7123062000.0,6019170000.0,
Other Operating Expenses,,,,550683000.0,187991000.0
Depreciation Amortization Depletion Income Statement,135729000.0,154709000.0,174044000.0,138758000.0,
Depreciation And Amortization In Income Statement,135729000.0,154709000.0,174044000.0,138758000.0,
Amortization,135729000.0,154709000.0,174044000.0,138758000.0,
Amortization Of Intangibles Income Statement,135729000.0,154709000.0,174044000.0,138758000.0,
Research And Development,2907889000.0,2914415000.0,2720819000.0,2135612000.0,
Selling General And Administration,4270659000.0,4133364000.0,4228199000.0,3744800000.0,
Selling And Marketing Expense,2273072000.0,1984265000.0,2019009000.0,2057951000.0,
General And Administrative Expense,1997587000.0,2149099000.0,2209190000.0,1686849000.0,
Other Gand A,1997587000.0,2149099000.0,2209190000.0,1686849000.0,
Gross Profit,10359929000.0,8889036000.0,7504886000.0,5991892000.0,
Cost Of Revenue,13833754000.0,15232017000.0,14410737000.0,11539695000.0,
Total Revenue,24193683000.0,24121053000.0,21915623000.0,17531587000.0,
Operating Revenue,24193683000.0,24121053000.0,21915623000.0,17531587000.0,
