period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1502497130,1494000000,1515237550,8,1365200000,0.100600004
+1q,1622766940,1606000000,1639000000,8,1484300000,0.0933
0y,6325002050,6272100000,6395000000,14,5844600000,0.082200006
+1y,6671961070,6596000000,6837000000,14,6325002050,0.054899998
