,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,53253805.0,53140009.0,53759976.0,53759976.0,53759976.0,
Share Issued,53253805.0,53140009.0,53759976.0,53759976.0,53759976.0,
Net Debt,1842900000.0,1329500000.0,1464500000.0,1513200000.0,1239000000.0,
Total Debt,2487300000.0,2149700000.0,2000700000.0,2010500000.0,1719600000.0,
Tangible Book Value,-607200000.0,32600000.0,-140500000.0,-378200000.0,-184600000.0,
Invested Capital,6173300000.0,5677600000.0,5334800000.0,5121500000.0,4964300000.0,
Working Capital,1085300000.0,735700000.0,568000000.0,323500000.0,983700000.0,
Net Tangible Assets,-607200000.0,32600000.0,-140500000.0,-378200000.0,-184600000.0,
Capital Lease Obligations,161900000.0,153400000.0,153600000.0,150400000.0,151500000.0,
Common Stock Equity,3847900000.0,3681300000.0,3487700000.0,3261400000.0,3396200000.0,
Total Capitalization,5884200000.0,4726100000.0,4532100000.0,4305400000.0,4838900000.0,
Total Equity Gross Minority Interest,3857900000.0,3693000000.0,3498800000.0,3272200000.0,3410600000.0,
Minority Interest,10000000.0,11700000.0,11100000.0,10800000.0,14400000.0,
Stockholders Equity,3847900000.0,3681300000.0,3487700000.0,3261400000.0,3396200000.0,
Gains Losses Not Affecting Retained Earnings,-314800000.0,-330700000.0,-334700000.0,-367000000.0,-386500000.0,
Other Equity Adjustments,-314800000.0,-330700000.0,-334700000.0,-367000000.0,-386500000.0,
Retained Earnings,4155700000.0,4007000000.0,3821800000.0,3627800000.0,3779500000.0,
Additional Paid In Capital,6400000.0,4400000.0,0.0,0.0,2600000.0,
Capital Stock,600000.0,600000.0,600000.0,600000.0,600000.0,
Common Stock,600000.0,600000.0,600000.0,600000.0,600000.0,
Total Liabilities Net Minority Interest,4370900000.0,3833900000.0,3650200000.0,3649900000.0,3437100000.0,
Total Non Current Liabilities Net Minority Interest,2862200000.0,1779600000.0,1741800000.0,1711600000.0,2162900000.0,
Other Non Current Liabilities,138100000.0,135400000.0,128600000.0,123500000.0,124700000.0,
Liabilities Heldfor Sale Non Current,,,,,0.0,0.0
Employee Benefits,127700000.0,158400000.0,159000000.0,159400000.0,180000000.0,
Non Current Pension And Other Postretirement Benefit Plans,127700000.0,158400000.0,159000000.0,159400000.0,180000000.0,
Non Current Accrued Expenses,18800000.0,20100000.0,20100000.0,20400000.0,21100000.0,
Non Current Deferred Liabilities,420100000.0,304400000.0,271400000.0,247300000.0,277100000.0,
Non Current Deferred Taxes Liabilities,420100000.0,304400000.0,271400000.0,247300000.0,277100000.0,
Long Term Debt And Capital Lease Obligation,2157500000.0,1161300000.0,1162700000.0,1161000000.0,1560000000.0,
Long Term Capital Lease Obligation,121200000.0,116500000.0,118300000.0,117000000.0,117300000.0,
Long Term Debt,2036300000.0,1044800000.0,1044400000.0,1044000000.0,1442700000.0,
Current Liabilities,1508700000.0,2054300000.0,1908400000.0,1938300000.0,1274200000.0,
Current Deferred Liabilities,161300000.0,124300000.0,144300000.0,169700000.0,134600000.0,
Current Deferred Revenue,161300000.0,124300000.0,144300000.0,169700000.0,134600000.0,
Current Debt And Capital Lease Obligation,329800000.0,988400000.0,838000000.0,849500000.0,159600000.0,
Current Capital Lease Obligation,40700000.0,36900000.0,35300000.0,33400000.0,34200000.0,
Current Debt,289100000.0,951500000.0,802700000.0,816100000.0,125400000.0,
Other Current Borrowings,2100000.0,1800000.0,2200000.0,401100000.0,2400000.0,
Commercial Paper,287000000.0,550000000.0,401000000.0,415000000.0,123000000.0,
Current Notes Payable,,399700000.0,399500000.0,,,
Current Provisions,20500000.0,20200000.0,19800000.0,19800000.0,20100000.0,
Payables And Accrued Expenses,997100000.0,921400000.0,906300000.0,899300000.0,959900000.0,
Current Accrued Expenses,399100000.0,362300000.0,356600000.0,295800000.0,396800000.0,
Payables,598000000.0,559100000.0,549700000.0,603500000.0,563100000.0,
Total Tax Payable,27500000.0,22500000.0,20200000.0,57700000.0,21400000.0,
Income Tax Payable,27500000.0,22500000.0,20200000.0,57700000.0,21400000.0,
Accounts Payable,570500000.0,536600000.0,529500000.0,545800000.0,541700000.0,
Total Assets,8228800000.0,7526900000.0,7149000000.0,6922100000.0,6847700000.0,
Total Non Current Assets,5634800000.0,4736900000.0,4672600000.0,4660300000.0,4589800000.0,
