,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,874700000.0,810800000.0,715100000.0,453900000.0,
Repurchase Of Capital Stock,-225000000.0,-40000000.0,-30000000.0,-182000000.0,
Repayment Of Debt,-400300000.0,-600000000.0,-2200000.0,-4800000.0,
Issuance Of Debt,1164000000.0,22900000.0,700000000.0,0.0,
Capital Expenditure,-155100000.0,-180400000.0,-165700000.0,-129300000.0,
End Cash Position,482500000.0,329100000.0,336100000.0,440500000.0,
Other Cash Adjustment Outside Changein Cash,700000.0,700000.0,-400000.0,600000.0,
Beginning Cash Position,329100000.0,336100000.0,440500000.0,286200000.0,
Effect Of Exchange Rate Changes,13900000.0,-16400000.0,6900000.0,-8800000.0,
Changes In Cash,138800000.0,8700000.0,-110900000.0,162500000.0,
Financing Cash Flow,203600000.0,-923400000.0,388500000.0,-437100000.0,
Cash Flow From Continuing Financing Activities,203600000.0,-923400000.0,388500000.0,-437100000.0,
Net Other Financing Charges,-48500000.0,-39000000.0,-33800000.0,-20700000.0,
Cash Dividends Paid,-286600000.0,-267300000.0,-245500000.0,-229600000.0,
Common Stock Dividend Paid,-286600000.0,-267300000.0,-245500000.0,-229600000.0,
Net Common Stock Issuance,-225000000.0,-40000000.0,-30000000.0,-182000000.0,
Common Stock Payments,-225000000.0,-40000000.0,-30000000.0,-182000000.0,
Net Issuance Payments Of Debt,763700000.0,-577100000.0,697800000.0,-4800000.0,
Net Short Term Debt Issuance,163700000.0,22900000.0,97800000.0,-4800000.0,
Short Term Debt Payments,-300000.0,0.0,-2200000.0,-4800000.0,
Short Term Debt Issuance,164000000.0,22900000.0,100000000.0,0.0,
Net Long Term Debt Issuance,600000000.0,-600000000.0,600000000.0,0.0,
Long Term Debt Payments,-400000000.0,-600000000.0,0.0,0.0,
Long Term Debt Issuance,1000000000.0,0.0,600000000.0,0.0,
Investing Cash Flow,-1094600000.0,-59100000.0,-1380200000.0,16400000.0,
Cash From Discontinued Investing Activities,,0.0,0.0,-1700000.0,-5700000.0
Cash Flow From Continuing Investing Activities,-1094600000.0,-59100000.0,-1380200000.0,18100000.0,
Net Other Investing Changes,24700000.0,-2300000.0,800000.0,2400000.0,
Net Investment Purchase And Sale,-8500000.0,-5200000.0,-3600000.0,-10700000.0,
Sale Of Investment,16700000.0,15800000.0,21800000.0,23000000.0,
Purchase Of Investment,-25200000.0,-21000000.0,-25400000.0,-33700000.0,
Net Business Purchase And Sale,-955700000.0,128800000.0,-1211700000.0,155700000.0,
Sale Of Business,2600000.0,128800000.0,0.0,332800000.0,
Purchase Of Business,-958300000.0,,-1211700000.0,-177100000.0,
Capital Expenditure Reported,-155100000.0,-180400000.0,-165700000.0,-129300000.0,
Operating Cash Flow,1029800000.0,991200000.0,880800000.0,583200000.0,
Cash From Discontinued Operating Activities,,0.0,0.0,-53000000.0,30100000.0
Cash Flow From Continuing Operating Activities,1029800000.0,991200000.0,880800000.0,636200000.0,
Change In Working Capital,-56300000.0,-25000000.0,-21800000.0,-27100000.0,
Change In Other Working Capital,4600000.0,14900000.0,2100000.0,13200000.0,
Change In Other Current Liabilities,33300000.0,-24300000.0,-4500000.0,108300000.0,
Change In Payables And Accrued Expense,6300000.0,-13600000.0,13200000.0,-15300000.0,
Change In Payable,6300000.0,-13600000.0,13200000.0,-15300000.0,
Change In Account Payable,6300000.0,-13600000.0,13200000.0,-15300000.0,
Change In Inventory,-32300000.0,-24200000.0,-31000000.0,-66500000.0,
Change In Receivables,-68200000.0,22200000.0,-1600000.0,-66800000.0,
Changes In Account Receivables,-68200000.0,22200000.0,-1600000.0,-66800000.0,
Other Non Cash Items,-57500000.0,-19500000.0,-14800000.0,-9200000.0,
Stock Based Compensation,33000000.0,30600000.0,26500000.0,24500000.0,
Provisionand Write Offof Assets,,,300000.0,7400000.0,1300000.0
Deferred Tax,11000000.0,2000000.0,-18900000.0,-27800000.0,
Deferred Income Tax,11000000.0,2000000.0,-18900000.0,-27800000.0,
Depreciation Amortization Depletion,206100000.0,212100000.0,149700000.0,148500000.0,
Depreciation And Amortization,206100000.0,212100000.0,149700000.0,148500000.0,
Operating Gains Losses,1600000.0,6300000.0,2500000.0,10500000.0,
Pension And Employee Benefit Expense,,0.0,0.0,7000000.0,0.0
Gain Loss On Sale Of Business,400000.0,5300000.0,0.0,0.0,
Net Income From Continuing Operations,891900000.0,784700000.0,757600000.0,516800000.0,
