Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-16,2026-02-27,"[datetime.date(2026, 4, 30)]",4.04,3.63,3.86261,1515237550,1494000000,1502497130
