,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,388800000.0,253800000.0,220700000.0,11400000.0,364400000.0,
Repurchase Of Capital Stock,0.0,0.0,-100000000.0,-125000000.0,-10000000.0,
Repayment Of Debt,-400300000.0,0.0,0.0,0.0,-213700000.0,
Capital Expenditure,-58700000.0,-30500000.0,-39900000.0,-26000000.0,-68000000.0,
End Cash Position,482500000.0,666800000.0,382600000.0,346900000.0,329100000.0,
Other Cash Adjustment Outside Changein Cash,300000.0,-100000.0,-100000.0,600000.0,300000.0,
Beginning Cash Position,666800000.0,382600000.0,346900000.0,329100000.0,435700000.0,
Effect Of Exchange Rate Changes,900000.0,-100000.0,9000000.0,4100000.0,-13200000.0,
Changes In Cash,-185500000.0,284400000.0,26800000.0,13100000.0,-93700000.0,
Financing Cash Flow,246200000.0,74900000.0,-192500000.0,75000000.0,-447000000.0,
Cash Flow From Continuing Financing Activities,246200000.0,74900000.0,-192500000.0,75000000.0,-447000000.0,
Net Other Financing Charges,-15700000.0,-3500000.0,-8700000.0,-20600000.0,-1800000.0,
Cash Dividends Paid,-75500000.0,-70200000.0,-70200000.0,-70700000.0,-70800000.0,
Common Stock Dividend Paid,-75500000.0,-70200000.0,-70200000.0,-70700000.0,-70800000.0,
Net Common Stock Issuance,0.0,0.0,-100000000.0,-125000000.0,-10000000.0,
Common Stock Payments,0.0,0.0,-100000000.0,-125000000.0,-10000000.0,
Net Issuance Payments Of Debt,337400000.0,148600000.0,-13600000.0,291300000.0,-364400000.0,
Net Short Term Debt Issuance,-262600000.0,148600000.0,-13600000.0,291300000.0,-150700000.0,
Net Long Term Debt Issuance,600000000.0,0.0,0.0,0.0,-213700000.0,
Long Term Debt Payments,-400000000.0,0.0,0.0,0.0,-213700000.0,
Investing Cash Flow,-879200000.0,-74800000.0,-41300000.0,-99300000.0,-79100000.0,
Cash Flow From Continuing Investing Activities,-879200000.0,-74800000.0,-41300000.0,-99300000.0,-79100000.0,
Net Other Investing Changes,12300000.0,6400000.0,,,-3100000.0,200000.0
Net Investment Purchase And Sale,-3600000.0,5200000.0,-10100000.0,0.0,-8000000.0,
Sale Of Investment,4000000.0,7300000.0,1500000.0,3900000.0,1300000.0,
Purchase Of Investment,-7600000.0,-2100000.0,-11600000.0,-3900000.0,-9300000.0,
Net Business Purchase And Sale,-829200000.0,-55900000.0,2700000.0,-73300000.0,0.0,
Sale Of Business,0.0,0.0,2600000.0,0.0,0.0,
Purchase Of Business,-829200000.0,-55900000.0,100000.0,-73300000.0,,
Capital Expenditure Reported,-58700000.0,-30500000.0,-39900000.0,-26000000.0,-68000000.0,
Operating Cash Flow,447500000.0,284300000.0,260600000.0,37400000.0,432400000.0,
Cash Flow From Continuing Operating Activities,447500000.0,284300000.0,260600000.0,37400000.0,432400000.0,
Change In Working Capital,167800000.0,-34300000.0,-13600000.0,-176200000.0,186300000.0,
Change In Other Working Capital,-6600000.0,11700000.0,10600000.0,-11100000.0,-2300000.0,
Change In Other Current Liabilities,72100000.0,-16900000.0,-1300000.0,-20600000.0,41900000.0,
Change In Payables And Accrued Expense,17200000.0,1000000.0,-10800000.0,-1100000.0,400000.0,
Change In Payable,17200000.0,1000000.0,-10800000.0,-1100000.0,400000.0,
Change In Account Payable,17200000.0,1000000.0,-10800000.0,-1100000.0,400000.0,
Change In Inventory,5600000.0,-22800000.0,-14400000.0,-700000.0,8100000.0,
Change In Receivables,79500000.0,-7300000.0,2300000.0,-142700000.0,138200000.0,
Changes In Account Receivables,79500000.0,-7300000.0,2300000.0,-142700000.0,138200000.0,
Other Non Cash Items,-32500000.0,-6200000.0,500000.0,-19300000.0,-10200000.0,
Stock Based Compensation,6000000.0,6300000.0,6300000.0,14400000.0,6400000.0,
Provisionand Write Offof Assets,,,,,,-600000.0
Deferred Tax,19200000.0,10200000.0,-19000000.0,600000.0,-2500000.0,
Deferred Income Tax,19200000.0,10200000.0,-19000000.0,600000.0,-2500000.0,
Depreciation Amortization Depletion,61500000.0,49400000.0,48500000.0,46700000.0,53300000.0,
Depreciation And Amortization,61500000.0,49400000.0,48500000.0,46700000.0,53300000.0,
Operating Gains Losses,300000.0,2200000.0,-1100000.0,200000.0,300000.0,
Gain Loss On Sale Of Business,0.0,0.0,400000.0,0.0,0.0,
Net Income From Continuing Operations,225200000.0,256700000.0,239000000.0,171000000.0,198200000.0,
