,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031600002,1675263,832136639,0.0017
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0253,1339399,665306272,0.0209
2,2025-11-30,VANGUARD WELLINGTON FUND,0.0198,1050873,521989637,1.0
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,683883,339698364,-0.0091
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,676338,335950612,0.0017
5,2026-01-31,HARTFORD MUTUAL FUNDS INC/CT-THE HARTFORD DIVIDEND AND GROWTH FUND,0.0119,630115,312990723,0.0339
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,623017,309465005,-0.0186
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0114,603004,299524147,-0.0425
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0109,578097,287152342,-0.0162
9,2025-11-30,MFS Massachusetts Investors Growth Stock Fd.-Massachusetts Investors G,0.0108,574315,285273747,-0.0875
