,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031600002,7271557,4606022297,-0.0104
1,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.0255,5874319,3720969841,0.041199997
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0223,5135810,3253176090,0.013099999
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0114,2620369,1659820316,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0112,2591450,1641502154,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0104,2398688,1519400922,-0.0185
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,2129506,1348892969,0.015700001
7,2026-01-31,iShares Trust-iShares U.S. Aerospace & Defense ETF,0.0054,1250719,792242927,0.0654
8,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0050999997,1168673,740272529,-0.024400001
9,2026-02-28,SELECT SECTOR SPDR TRT-State Street Industrial Select Sector SPDR ETF,0.0050999997,1182321,748917582,0.0622
