period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,6.74277,5.71,7.25,7.28,18,-0.0738
+1q,7.24794,6.86,7.59,1.46,18,3.9643
0y,29.91938,29.53345,30.14,21.49,20,0.39220002
+1y,31.93697,30.00226,34.59,29.91938,20,0.0674
