,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028800001,7044602,2032579006,-0.0028
1,2025-12-31,Dodge & Cox Funds-Dodge & Cox Stock Fund,0.0255,6238800,1800080956,-0.1245
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0231,5657199,1632271620,0.0219
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0117999995,2887469,833121427,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0117,2855606,823927995,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0108,2643438,762711162,-0.0185
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0084,2064941,595797424,0.023599999
7,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0053,1288372,371733971,-0.015
8,2026-02-28,SELECT SECTOR SPDR TRT-State Street Industrial Select Sector SPDR ETF,0.0053,1302270,375743961,0.0616
9,2025-09-30,-Price (T.Rowe) U.S. Value Equity Trust,0.005,1224184,353213808,-0.42
