,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.206,0.212,0.214962,0.231,
Normalized EBITDA,3159300000.0,3039200000.0,2663000000.0,2124500000.0,
Total Unusual Items,,,0.0,0.0,-94400000.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0,-94400000.0
Net Income From Continuing Operation Net Minority Interest,1536300000.0,1549300000.0,1368400000.0,985600000.0,
Reconciled Depreciation,898200000.0,812800000.0,755200000.0,650100000.0,
Reconciled Cost Of Revenue,2430500000.0,2160900000.0,1870600000.0,1619000000.0,
EBITDA,3159300000.0,3039200000.0,2663000000.0,2124500000.0,
EBIT,2261100000.0,2226400000.0,1907800000.0,1474400000.0,
Net Interest Income,-325000000.0,-259200000.0,-164700000.0,-192400000.0,
Interest Expense,325000000.0,259200000.0,164700000.0,192400000.0,
Normalized Income,1536300000.0,1549300000.0,1368400000.0,985600000.0,
Net Income From Continuing And Discontinued Operation,1536300000.0,1549300000.0,1384200000.0,4544700000.0,
Total Expenses,5667100000.0,5042400000.0,4432600000.0,3847300000.0,
Total Operating Income As Reported,2235400000.0,1996800000.0,1745200000.0,1524500000.0,
Diluted Average Shares,108200000.0,108000000.0,107400000.0,106800000.0,
Basic Average Shares,107400000.0,107100000.0,106600000.0,105900000.0,
Diluted EPS,14.2,14.35,12.89,42.55,
Basic EPS,14.3,14.47,12.98,42.92,
Diluted NI Availto Com Stockholders,1536300000.0,1549300000.0,1384200000.0,4544700000.0,
Net Income Common Stockholders,1536300000.0,1549300000.0,1384200000.0,4544700000.0,
Net Income,1536300000.0,1549300000.0,1384200000.0,4544700000.0,
Net Income Including Noncontrolling Interests,1536300000.0,1549300000.0,1384200000.0,4544700000.0,
Net Income Discontinuous Operations,0.0,0.0,15800000.0,3559100000.0,
Net Income Continuous Operations,1536300000.0,1549300000.0,1368400000.0,985600000.0,
Tax Provision,399800000.0,417900000.0,374700000.0,296400000.0,
Pretax Income,1936100000.0,1967200000.0,1743100000.0,1282000000.0,
Other Income Expense,25700000.0,229600000.0,162600000.0,-50100000.0,
Other Non Operating Income Expenses,200000.0,-5000000.0,-2800000.0,-50100000.0,
Special Income Charges,,,0.0,0.0,-94400000.0
Gain On Sale Of Business,,,,,0.0
Impairment Of Capital Assets,,,0.0,0.0,94400000.0
Earnings From Equity Interest,25500000.0,234600000.0,165400000.0,0.0,
Net Non Operating Interest Income Expense,-325000000.0,-259200000.0,-164700000.0,-192400000.0,
Interest Expense Non Operating,325000000.0,259200000.0,164700000.0,192400000.0,
Operating Income,2235400000.0,1996800000.0,1745200000.0,1524500000.0,
Operating Expense,3236600000.0,2881500000.0,2562000000.0,2228300000.0,
Selling General And Administration,3236600000.0,2881500000.0,2562000000.0,2228300000.0,
Gross Profit,5472000000.0,4878300000.0,4307200000.0,3752800000.0,
Cost Of Revenue,2430500000.0,2160900000.0,1870600000.0,1619000000.0,
Total Revenue,7902500000.0,7039200000.0,6177800000.0,5371800000.0,
Operating Revenue,7902500000.0,7039200000.0,6177800000.0,5371800000.0,
