period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2076200000,2064000000,2100000000,5,1882800000,0.1027
+1q,2109160000,2091000000,2127000000,5,1943600000,0.085200004
0y,8505820000,8500000000,8512000000,5,7902500000,0.0763
+1y,9096143380,8879997370,9456000000,18,8505820000,0.0694
