Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-04-22,2026-04-06,"[datetime.date(2026, 4, 23)]",5.05,4.94,4.98559,2100000000,2064000000,2076200000
