,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,192724978.0,202912881.0,212557522.0,225840443.0,
Share Issued,192724978.0,202912881.0,212557522.0,225840443.0,
Net Debt,182567000.0,532165000.0,655262000.0,1579134000.0,
Total Debt,2296679000.0,2254513000.0,2553399000.0,2722321000.0,
Tangible Book Value,12918855000.0,12006731000.0,10257989000.0,8778293000.0,
Invested Capital,15148878000.0,14267456000.0,12845102000.0,11546336000.0,
Working Capital,15994693000.0,15082422000.0,13812439000.0,12505255000.0,
Net Tangible Assets,12918855000.0,12006731000.0,10257989000.0,8778293000.0,
Capital Lease Obligations,133243000.0,109021000.0,91554000.0,90083000.0,
Common Stock Equity,12985442000.0,12121964000.0,10383257000.0,8914098000.0,
Total Capitalization,15148878000.0,14267456000.0,12845102000.0,11546336000.0,
Total Equity Gross Minority Interest,12985442000.0,12121964000.0,10383257000.0,8914098000.0,
Stockholders Equity,12985442000.0,12121964000.0,10383257000.0,8914098000.0,
Gains Losses Not Affecting Retained Earnings,,,,0.0,-45000.0
Retained Earnings,9494591000.0,8694551000.0,7012724000.0,5581702000.0,
Additional Paid In Capital,3488924000.0,3425384000.0,3368407000.0,3330138000.0,
Capital Stock,1927000.0,2029000.0,2126000.0,2258000.0,
Common Stock,1927000.0,2029000.0,2126000.0,2258000.0,
Preferred Stock,,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,5062981000.0,5241799000.0,5703793000.0,5882417000.0,
Total Non Current Liabilities Net Minority Interest,3689265000.0,3745820000.0,4146419000.0,4284288000.0,
Other Non Current Liabilities,603490000.0,633948000.0,920100000.0,998714000.0,
Employee Benefits,211886000.0,283255000.0,250372000.0,239459000.0,
Non Current Deferred Liabilities,448493000.0,443566000.0,302155000.0,215446000.0,
Non Current Deferred Taxes Liabilities,448493000.0,443566000.0,302155000.0,215446000.0,
Long Term Debt And Capital Lease Obligation,2296679000.0,2254513000.0,2553399000.0,2722321000.0,
Long Term Capital Lease Obligation,133243000.0,109021000.0,91554000.0,90083000.0,
Long Term Debt,2163436000.0,2145492000.0,2461845000.0,2632238000.0,
Long Term Provisions,128717000.0,130538000.0,120393000.0,108348000.0,
Current Liabilities,1373716000.0,1495979000.0,1557374000.0,1598129000.0,
Other Current Liabilities,120160000.0,102865000.0,120522000.0,72058000.0,
Current Deferred Liabilities,387837000.0,512580000.0,675091000.0,783556000.0,
Current Deferred Revenue,387837000.0,512580000.0,675091000.0,783556000.0,
Payables And Accrued Expenses,865719000.0,880534000.0,761761000.0,742515000.0,
Current Accrued Expenses,26425000.0,29095000.0,36433000.0,41135000.0,
Interest Payable,26425000.0,29095000.0,36433000.0,41135000.0,
Payables,839294000.0,851439000.0,725328000.0,701380000.0,
Other Payable,78613000.0,112639000.0,,,
Dividends Payable,53566000.0,47442000.0,43916000.0,36696000.0,
Total Tax Payable,60843000.0,76002000.0,62400000.0,98709000.0,
Income Tax Payable,60843000.0,76002000.0,62400000.0,98709000.0,
Accounts Payable,646272000.0,615356000.0,619012000.0,565975000.0,
Total Assets,18048423000.0,17363763000.0,16087050000.0,14796515000.0,
Total Non Current Assets,680014000.0,785362000.0,717237000.0,693131000.0,
Other Non Current Assets,48610000.0,52680000.0,61408000.0,54472000.0,
Non Current Deferred Assets,49157000.0,55041000.0,64760000.0,82348000.0,
Non Current Deferred Taxes Assets,49157000.0,55041000.0,64760000.0,82348000.0,
Investments And Advances,167342000.0,215416000.0,166913000.0,146759000.0,
Long Term Equity Investment,167342000.0,215416000.0,166913000.0,146759000.0,
Goodwill And Other Intangible Assets,66587000.0,115233000.0,125268000.0,135805000.0,
Other Intangible Assets,26210000.0,46303000.0,56338000.0,66875000.0,
Goodwill,40377000.0,68930000.0,68930000.0,68930000.0,
Net PPE,348318000.0,346992000.0,298888000.0,273747000.0,
Accumulated Depreciation,-343500000.0,-286800000.0,-264400000.0,-242300000.0,
Gross PPE,691818000.0,633792000.0,563288000.0,516047000.0,
Other Properties,691818000.0,633792000.0,563288000.0,516047000.0,
Current Assets,17368409000.0,16578401000.0,15369813000.0,14103384000.0,
Assets Held For Sale Current,19590000.0,27007000.0,23831000.0,42254000.0,
Restricted Cash,27907000.0,40353000.0,42594000.0,41449000.0,
Prepaid Assets,1554702000.0,1342278000.0,949244000.0,702279000.0,
Inventory,12905823000.0,12665813000.0,11795370000.0,11326017000.0,
Other Inventories,,,,72058000.0,
Finished Goods,12905823000.0,12665813000.0,11795370000.0,11326017000.0,
Work In Process,,,,,8316324000.0
Raw Materials,,,,,731245000.0
Receivables,265853000.0,260041000.0,236127000.0,261074000.0,
Other Receivables,,241695000.0,179249000.0,193047000.0,161102000.0
Taxes Receivable,13545000.0,11733000.0,29950000.0,24281000.0,
Loans Receivable,,,,677207000.0,947139000.0
Accounts Receivable,252308000.0,248308000.0,26928000.0,43746000.0,
Cash Cash Equivalents And Short Term Investments,2594534000.0,2242909000.0,2322647000.0,1730311000.0,
Other Short Term Investments,613665000.0,629582000.0,516064000.0,677207000.0,
Cash And Cash Equivalents,1980869000.0,1613327000.0,1806583000.0,1053104000.0,
