contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
PHM260410P00070000,2026-03-27 13:44:39+00:00,70.0,0.36,0.0,2.15,0.0,0.0,1.0,0,3.3515641210937495,False,REGULAR,USD
PHM260410P00085000,2026-04-02 17:03:53+00:00,85.0,2.11,0.0,2.1,0.0,0.0,1.0,0,2.249027814941406,False,REGULAR,USD
PHM260410P00105000,2026-04-02 19:55:29+00:00,105.0,0.27,0.0,0.75,0.0,0.0,5.0,5,0.7050810742187501,False,REGULAR,USD
PHM260410P00107000,2026-04-07 13:30:04+00:00,107.0,0.15,0.0,0.45,-0.42999998,-74.137924,1.0,3,0.524418818359375,False,REGULAR,USD
PHM260410P00108000,2026-04-02 19:59:15+00:00,108.0,0.4,0.0,0.75,0.0,0.0,1.0,8,0.5468795312500001,False,REGULAR,USD
PHM260410P00109000,2026-04-01 19:34:40+00:00,109.0,0.55,0.45,0.65,0.0,0.0,6.0,6,0.5576216113281252,False,REGULAR,USD
PHM260410P00110000,2026-04-07 15:42:54+00:00,110.0,0.61,0.55,0.7,0.36,144.0,4.0,25,0.523442265625,False,REGULAR,USD
PHM260410P00111000,2026-04-07 13:30:02+00:00,111.0,0.5,0.7,0.9,-0.029999971,-5.6603723,1.0,12,0.5117236328125,False,REGULAR,USD
PHM260410P00112000,2026-04-07 15:53:50+00:00,112.0,1.04,0.95,1.15,0.64,160.00002,5.0,4,0.508793974609375,False,REGULAR,USD
PHM260410P00113000,2026-04-07 14:56:31+00:00,113.0,0.94,1.2,1.45,0.36,62.068966,3.0,6,0.5273484765625001,False,REGULAR,USD
PHM260410P00114000,2026-04-07 15:49:00+00:00,114.0,1.75,1.55,1.85,0.35000002,25.000004,1.0,11,0.5302781347656251,False,REGULAR,USD
PHM260410P00115000,2026-04-07 15:42:47+00:00,115.0,2.0,1.95,2.25,0.54999995,37.93103,19.0,35,0.5205126074218749,False,REGULAR,USD
PHM260410P00116000,2026-04-07 14:34:12+00:00,116.0,1.55,2.4,2.75,-0.5,-24.390244,1.0,6,0.5188036401367188,True,REGULAR,USD
PHM260410P00117000,2026-04-07 15:49:26+00:00,117.0,3.25,3.1,3.4,2.1,182.60867,2.0,11,0.5034229345703125,True,REGULAR,USD
PHM260410P00118000,2026-04-07 15:49:43+00:00,118.0,4.0,3.7,4.1,2.15,116.21623,27.0,4,0.506840869140625,True,REGULAR,USD
PHM260410P00119000,2026-04-06 18:00:44+00:00,119.0,2.2,3.7,5.0,0.0,0.0,,1,0.6015664843750002,True,REGULAR,USD
PHM260410P00120000,2026-04-06 19:53:51+00:00,120.0,2.12,3.6,6.1,0.0,0.0,3.0,5,0.69336244140625,True,REGULAR,USD
PHM260410P00121000,2026-03-27 17:40:33+00:00,121.0,6.3,4.3,6.7,0.0,0.0,2.0,5,0.6606479248046876,True,REGULAR,USD
PHM260410P00123000,2026-03-27 15:29:12+00:00,123.0,7.68,6.2,8.5,0.0,0.0,1.0,1,0.7226590234375,True,REGULAR,USD
PHM260410P00124000,2026-03-27 15:24:38+00:00,124.0,8.58,7.1,9.6,0.0,0.0,1.0,5,0.8051777294921875,True,REGULAR,USD
PHM260410P00125000,2026-04-07 13:48:56+00:00,125.0,8.0,8.1,10.6,-0.75,-8.571428,1.0,46,0.858399853515625,True,REGULAR,USD
PHM260410P00127000,2026-03-25 14:49:00+00:00,127.0,11.45,10.0,12.4,0.0,0.0,2.0,4,0.8964854101562498,True,REGULAR,USD
PHM260410P00128000,2026-03-11 14:22:21+00:00,128.0,8.13,11.0,13.4,0.0,0.0,6.0,4,0.9433599414062499,True,REGULAR,USD
PHM260410P00130000,2026-03-19 14:42:51+00:00,130.0,14.16,13.0,15.4,0.0,0.0,1.0,3,1.0351610742187503,True,REGULAR,USD
PHM260410P00131000,2026-03-04 17:03:54+00:00,131.0,5.1,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD
PHM260410P00134000,2026-03-11 13:57:59+00:00,134.0,12.5,17.0,19.8,0.0,0.0,1.0,0,1.3501009057617184,True,REGULAR,USD
PHM260410P00135000,2026-03-30 19:53:14+00:00,135.0,20.98,18.1,21.2,0.0,0.0,1.0,0,0.850587431640625,True,REGULAR,USD
PHM260410P00136000,2026-03-17 19:20:46+00:00,136.0,13.85,19.0,22.0,0.0,0.0,10.0,0,0.6718782812500002,True,REGULAR,USD
PHM260410P00137000,2026-03-25 14:49:00+00:00,137.0,20.95,20.0,22.5,0.0,0.0,2.0,0,1.3681672216796876,True,REGULAR,USD
