,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,739812000.0,651126000.0,252973000.0,104622000.0,543130000.0,
Repurchase Of Capital Stock,-300032000.0,-300542000.0,-300339000.0,-323422000.0,-320134000.0,
Repayment Of Debt,107338000.0,-94134000.0,-35024000.0,-2688000.0,-5373000.0,
Issuance Of Debt,,,,,2814000.0,49000.0
Capital Expenditure,-31315000.0,-27263000.0,-34532000.0,-29606000.0,-24480000.0,
Interest Paid Supplemental Data,4344000.0,4816000.0,4746000.0,3342000.0,,
Income Tax Paid Supplemental Data,165182000.0,141288000.0,322543000.0,69743000.0,,
End Cash Position,2008776000.0,1479557000.0,1267326000.0,1275885000.0,1653680000.0,
Beginning Cash Position,1479557000.0,1267326000.0,1275885000.0,1653680000.0,1455136000.0,
Changes In Cash,529219000.0,212231000.0,-8559000.0,-377795000.0,198544000.0,
Financing Cash Flow,-225588000.0,-441236000.0,-296615000.0,-472290000.0,-382940000.0,
Cash Flow From Continuing Financing Activities,-225588000.0,-441236000.0,-296615000.0,-472290000.0,-382940000.0,
Net Other Financing Charges,4700000.0,-2979000.0,-17052000.0,-303000.0,-19100000.0,
Cash Dividends Paid,-43026000.0,-43581000.0,-44255000.0,-45822000.0,-41147000.0,
Common Stock Dividend Paid,-43026000.0,-43581000.0,-44255000.0,-45822000.0,-41147000.0,
Net Common Stock Issuance,-300032000.0,-300542000.0,-300339000.0,-323422000.0,-320134000.0,
Common Stock Payments,-300032000.0,-300542000.0,-300339000.0,-323422000.0,-320134000.0,
Net Issuance Payments Of Debt,112770000.0,-94134000.0,65031000.0,-102743000.0,-2559000.0,
Net Short Term Debt Issuance,,,,-100055000.0,,
Net Long Term Debt Issuance,112770000.0,-94134000.0,-35024000.0,-2688000.0,-2559000.0,
Long Term Debt Payments,107338000.0,-94134000.0,-35024000.0,-2688000.0,-5373000.0,
Long Term Debt Issuance,,,,,2814000.0,49000.0
Investing Cash Flow,-16320000.0,-24922000.0,551000.0,-39733000.0,13874000.0,
Cash Flow From Continuing Investing Activities,-16320000.0,-24922000.0,551000.0,-39733000.0,13874000.0,
Net Other Investing Changes,3494000.0,-2692000.0,-3061000.0,-3448000.0,39124000.0,
Dividends Received Cfi,18074000.0,6250000.0,39419000.0,0.0,162000.0,
Net Business Purchase And Sale,-6573000.0,-1217000.0,-1275000.0,-6679000.0,-932000.0,
Purchase Of Business,-6573000.0,-1217000.0,-1275000.0,-6679000.0,-932000.0,
Capital Expenditure Reported,-31315000.0,-27263000.0,-34532000.0,-29606000.0,-24480000.0,
Operating Cash Flow,771127000.0,678389000.0,287505000.0,134228000.0,567610000.0,
Cash Flow From Continuing Operating Activities,771127000.0,678389000.0,287505000.0,134228000.0,567610000.0,
Dividend Received Cfo,,0.0,1250000.0,1810000.0,,199000.0
Change In Working Capital,125411000.0,-2496000.0,-377324000.0,-476663000.0,-419976000.0,
Change In Other Current Assets,-90897000.0,-27749000.0,-103412000.0,-71846000.0,-123344000.0,
Change In Payables And Accrued Expense,-78581000.0,32542000.0,-72651000.0,-121023000.0,-246345000.0,
Change In Payable,-78581000.0,32542000.0,-72651000.0,-121023000.0,-246345000.0,
Change In Account Payable,-78581000.0,32542000.0,-72651000.0,-121023000.0,-246345000.0,
Change In Inventory,422488000.0,-102819000.0,-262458000.0,-270583000.0,17856000.0,
Change In Receivables,-127599000.0,95530000.0,61197000.0,-13211000.0,-68143000.0,
Other Non Cash Items,58153000.0,27268000.0,18228000.0,23576000.0,1257000.0,
Stock Based Compensation,11602000.0,12248000.0,12846000.0,18127000.0,15443000.0,
Deferred Tax,-41142000.0,32123000.0,-615000.0,20413000.0,35084000.0,
Deferred Income Tax,-41142000.0,32123000.0,-615000.0,20413000.0,35084000.0,
Depreciation Amortization Depletion,36958000.0,25835000.0,25046000.0,24668000.0,24187000.0,
Depreciation And Amortization,36958000.0,25835000.0,25046000.0,24668000.0,24187000.0,
Operating Gains Losses,3408000.0,-2422000.0,-409000.0,-502000.0,933000.0,
Earnings Losses From Equity Investments,3408000.0,-2422000.0,-409000.0,-502000.0,933000.0,
Net Income From Continuing Operations,501615000.0,585833000.0,608483000.0,522799000.0,913239000.0,
