period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.81996,1.74,1.88,2.57,13,-0.2918
+1q,2.61979,2.39,2.79225,3.03,13,-0.1354
0y,10.17064,9.8,10.44723,11.12,13,-0.0854
+1y,11.32436,10.33,12.21,10.17064,12,0.113400005
