period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1158315000,1158315000,1158315000,1,1128000000,0.0269
+1q,951667250,951667250,951667250,1,961000000,-0.0097
0y,4496227350,4107000000,4696000000,7,4362000000,0.0308
+1y,4763529130,4328000000,5035000000,6,4496227350,0.059499998
