period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.83901,0.78,0.87503,0.83,5,0.0109
+1q,0.69825,0.67,0.733,0.68,4,0.026800001
0y,3.41998,3.38,3.47,3.22,11,0.0621
+1y,3.68607,3.64,3.72,3.41998,9,0.077800006
