address1,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,corporateActions,regularMarketTime,hasPrePostMarketData,firstTradeDateMilliseconds,displayName,trailingPegRatio
4500 Dorr Street,Toledo,OH,43615-4040,United States,419 247 2800,419 247 2826,https://www.welltower.com,REIT - Healthcare Facilities,reit-healthcare-facilities,REIT - Healthcare Facilities,Real Estate,real-estate,Real Estate,"Welltower Inc. is a S&P 500 company, is positioned at the center of the silver economy, focusing on rental housing for aging seniors across the United States, United Kingdom and Canada. Our portfolio of 2,000+ seniors and wellness housing communities are positioned at the intersection of housing and hospitality, creating vibrant communities for mature renters and older adults. We believe our real estate portfolio is unmatched, located in highly attractive micro markets with stunning built environments. Yet, we are an unusual real estate organization as we view ourselves as an operating company in a real estate wrapper, driven by highly aligned partnerships and an unconventional culture. Through our disciplined approach to capital allocation powered by our Data Science platform and superior operating results driven by the Welltower Business System - our end-to-end operating platform - we aspire to deliver long-term compounding of per share growth for our existing investors, our North Star.",712,"[{'maxAge': 1, 'name': 'Mr. Shankh S. Mitra', 'age': 44, 'title': 'CEO & Director', 'yearBorn': 1981, 'fiscalYear': 2024, 'totalPay': 6668335, 'exercisedValue': 0, 'unexercisedValue': 1507758}, {'maxAge': 1, 'name': 'Mr. Timothy G. McHugh C.F.A.', 'age': 39, 'title': 'Co-President & CFO', 'yearBorn': 1986, 'fiscalYear': 2024, 'totalPay': 2819459, 'exercisedValue': 0, 'unexercisedValue': 298479}, {'maxAge': 1, 'name': 'Mr. Nikhil  Chaudhri', 'age': 37, 'title': 'Co-President & Chief Investment Officer', 'yearBorn': 1988, 'fiscalYear': 2024, 'totalPay': 2530647, 'exercisedValue': 0, 'unexercisedValue': 326673}, {'maxAge': 1, 'name': 'Mr. John F. Burkart', 'age': 61, 'title': 'VC & COO', 'yearBorn': 1964, 'fiscalYear': 2024, 'totalPay': 2525647, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Matthew Grant McQueen J.D.', 'age': 52, 'title': 'Chief Legal Officer, General Counsel & Corporate Secretary', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 2236786, 'exercisedValue': 0, 'unexercisedValue': 150740}, {'maxAge': 1, 'name': 'Mr. Joshua T. Fieweger', 'age': 43, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1982, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeff  Stott', 'title': 'Chief Technology Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tucker  Joseph', 'title': 'Chief Information Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Olympitis', 'title': 'Executive VP & Head of Corporate Development', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Pam  Byrne', 'title': 'Senior VP & Head of Human Capital', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,2,5,8,4,1775001600,1735603200,[],86400,2,200.91,200.82,199.295,202.3282,200.91,200.82,199.295,202.3282,2.96,1.46,1771977600,1.9858999,2.54,0.821,142.14958,61.353313,383383,383383,3214106,2625620,2625620,201.71,201.86,100,100,140843024384,141176269394,130.29,216.43,216.43,6.166667,12.995255,200.8474,181.7786,2.89,0.014384551,USD,False,158596333568,0.08644,696803587,697752530,17053654,14360115,1770940800,1773360000,0.024400001,0.00065,0.99553,5.5,0.0279,697752530,60.487,3.3371205,1767139200,1798675200,1767139200,-0.196,936844992,1.42,3.29,3:2,494640000,14.633,59.52,0.47197592,0.32693863,0.74,1771977600,EQUITY,201.8524,260.0,184.0,229.5,230.0,1.6,buy,20,5033677824,7.214,2664593920,21380294656,1.136,1.697,10838034432,49.488,16.282,0.00556,0.025390001,4359369216,2285443328,2881677056,-0.263,0.413,0.40223,0.24586001,-0.28201,USD,WELL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,REGULAR,15,0,1.6 - Buy,False,0.9423981,199.295 - 202.3282,NYSE,3214106,71.56241,0.54925483,130.29 - 216.43,-14.577591,-0.06735476,47.197594,1773100800,1770757200,1777320000,1777320000,1770818400,1770818400,True,1.42,3.29,2.47,81.72162,1.0050049,0.0050038234,20.073807,0.11042998,NYQ,finmb_277914,America/New_York,EDT,-14400000,us_market,False,0.46906477,201.8524,Welltower Inc.,Welltower Inc.,[],1775579708,True,322324200000,Welltower,
