,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-170177.925926,-276936.006087,-68738.623065,-11623080.0,-15178.363831,
Tax Rate For Calcs,0.003925,0.007966,0.003531,0.21,0.001044,
Normalized EBITDA,-416032000.0,1013587000.0,967183000.0,898655000.0,762872000.0,
Total Unusual Items,-43357000.0,-34763000.0,-19467000.0,-55348000.0,-14545000.0,
Total Unusual Items Excluding Goodwill,-43357000.0,-34763000.0,-19467000.0,-55348000.0,-14545000.0,
Net Income From Continuing Operation Net Minority Interest,96441000.0,280559000.0,301888000.0,257957000.0,119971000.0,
Reconciled Depreciation,606878000.0,523666000.0,508346000.0,499638000.0,484615000.0,
Reconciled Cost Of Revenue,1921205000.0,1563194000.0,1501401000.0,1448621000.0,1405091000.0,
EBITDA,-459389000.0,978824000.0,947716000.0,843307000.0,748327000.0,
EBIT,-1066267000.0,455158000.0,439370000.0,343669000.0,263712000.0,
Net Interest Income,-203784000.0,-162052000.0,-141157000.0,-144962000.0,-154469000.0,
Interest Expense,203784000.0,162052000.0,141157000.0,144962000.0,154469000.0,
Normalized Income,139627822.074074,315045063.993913,321286261.376935,301681920.0,134500821.636169,
Net Income From Continuing And Discontinued Operation,96441000.0,280559000.0,301888000.0,257957000.0,119971000.0,
Total Expenses,4078077000.0,2151072000.0,2072809000.0,2010010000.0,1938168000.0,
Diluted Average Shares,710167000.0,685399000.0,668140000.0,653795000.0,634259000.0,
Basic Average Shares,689582000.0,672407000.0,656593000.0,643393000.0,625675000.0,
Diluted EPS,0.14,0.41,0.45,0.4,0.19,
Basic EPS,0.14,0.42,0.46,0.4,0.19,
Diluted NI Availto Com Stockholders,100760000.0,281621000.0,302803000.0,258907000.0,120436000.0,
Average Dilution Earnings,4319000.0,1062000.0,915000.0,950000.0,465000.0,
Net Income Common Stockholders,96441000.0,280559000.0,301888000.0,257957000.0,119971000.0,
Net Income,96441000.0,280559000.0,301888000.0,257957000.0,119971000.0,
Minority Interests,-21326000.0,-1627000.0,-2730000.0,691000.0,-3782000.0,
Net Income Including Noncontrolling Interests,117767000.0,282186000.0,304618000.0,257266000.0,123753000.0,
Net Income Continuous Operations,117767000.0,282186000.0,304618000.0,257266000.0,123753000.0,
Earnings From Equity Interest Net Of Tax,1382833000.0,-8585000.0,7458000.0,53040000.0,14624000.0,
Tax Provision,-4985000.0,2335000.0,1053000.0,-5519000.0,114000.0,
Pretax Income,-1270051000.0,293106000.0,298213000.0,198707000.0,109243000.0,
Other Income Expense,-122537000.0,-21831000.0,-3962000.0,-34908000.0,-17355000.0,
Other Non Operating Income Expenses,-79180000.0,12932000.0,15505000.0,20440000.0,-2810000.0,
Special Income Charges,-49013000.0,-3081000.0,-19876000.0,-58558000.0,-23647000.0,
Other Special Charges,3089000.0,,,6156000.0,0.0,419000.0
Write Off,45924000.0,3081000.0,19876000.0,52402000.0,23647000.0,
Gain On Sale Of Security,5656000.0,-31682000.0,409000.0,3210000.0,9102000.0,
Net Non Operating Interest Income Expense,-203784000.0,-162052000.0,-141157000.0,-144962000.0,-154469000.0,
Interest Expense Non Operating,203784000.0,162052000.0,141157000.0,144962000.0,154469000.0,
Operating Income,-943730000.0,476989000.0,443332000.0,378577000.0,281067000.0,
Operating Expense,2144145000.0,574024000.0,558098000.0,547620000.0,528868000.0,
Provision For Doubtful Accounts,-7384000.0,1088000.0,-1113000.0,-2007000.0,-245000.0,
Depreciation Amortization Depletion Income Statement,594151000.0,509812000.0,495036000.0,485869000.0,480406000.0,
Depreciation And Amortization In Income Statement,594151000.0,509812000.0,495036000.0,485869000.0,480406000.0,
Selling General And Administration,1557378000.0,63124000.0,64175000.0,63758000.0,48707000.0,
General And Administrative Expense,1557378000.0,63124000.0,64175000.0,63758000.0,48707000.0,
Other Gand A,1557378000.0,63124000.0,64175000.0,63758000.0,48707000.0,
Gross Profit,1200415000.0,1051013000.0,1001430000.0,926197000.0,809935000.0,
Cost Of Revenue,1933932000.0,1577048000.0,1514711000.0,1462390000.0,1409300000.0,
Total Revenue,3134347000.0,2628061000.0,2516141000.0,2388587000.0,2219235000.0,
Operating Revenue,3134347000.0,2628061000.0,2516141000.0,2388587000.0,2219235000.0,
