,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0354,24705933,4986951913,0.0175
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0309,21577155,4355400559,0.024500001
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0248,17307263,3493512603,0.048299998
3,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.023699999,16515575,3333708479,-0.0252
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0127,8831850,1782730134,-0.0094
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0125,8734380,1763055580,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0116,8069090,1628765196,-0.020399999
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0107,7488123,1511495612,-0.0127
8,2025-12-31,AMERICAN FUNDS FUNDAMENTAL INVESTORS,0.010299999,7201836,1453707893,0.0936
9,2025-12-31,AMERICAN BALANCED FUND,0.0091,6333708,1278474171,-0.1104
