,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,iShares Trust-iShares Core S&P Mid-Cap ETF,0.026800001,5031912,1281577679,0.0018000001
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.026400002,4941139,1258458703,0.008
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.019,3566066,908241358,-0.0343
3,2026-02-28,Fidelity Select Portfolios-Select Semiconductors Portfolio,0.013200001,2481062,631901686,0.42080003
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Growth Index Fund,0.0107,2012412,512541217,-0.026099999
5,2026-02-28,Fidelity Mt. Vernon Street Trust-Fidelity Growth Company Fund,0.0095,1777303,452661305,0.0
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Extended Market Index Fund,0.009,1693763,431384502,0.0178
7,2026-01-31,AIM Sector Funds (Invesco Sector Funds)-INVESCO SMALL CAP VALUE FUND,0.0089,1673005,426097647,-0.26549998
8,2026-02-28,Fidelity Securities Fund-Fidelity OTC Portfolio,0.0086,1609845,410011426,0.35889998
9,2025-11-30,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,0.0083,1557030,396559974,-0.1408
