,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,"FMR, LLC",0.1259,23607003,6012467651,0.8369
1,2025-12-31,Vanguard Group Inc,0.086,16127729,4107571338,-0.0105
2,2025-12-31,Blackrock Inc.,0.0771,14453877,3681257968,0.0161
3,2025-12-31,Bain Capital Investors Llc,0.0521,9775846,2489810241,1.0
4,2025-12-31,Invesco Ltd.,0.0287,5375616,1369115652,-0.1593
5,2025-12-31,State Street Corporation,0.0252,4716450,1201232662,0.0023999999
6,2025-12-31,"Jane Street Group, LLC",0.0191,3577530,911161124,51.6231
7,2025-12-31,"Point72 Asset Management, L.P.",0.0178,3338935,850393363,-0.1445
8,2025-12-31,"Geode Capital Management, LLC",0.0149,2793423,711456910,0.0212
9,2025-12-31,"Wellington Management Group, LLP",0.013200001,2465651,627976659,-0.6793
