period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,48801734570,47700000000,50429502000,9,45310000000,0.0771
+1q,48024337580,47148000000,48959000000,9,44912000000,0.069299996
0y,194168776420,189658000000,198836837000,13,182447000000,0.0642
+1y,202341703550,197755000000,206898969000,11,194168776420,0.0421
