period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.59894,1.18,2.2,1.41,18,0.134
+1q,1.81405,1.33,2.25,2.12,18,-0.1443
0y,7.78547,5.94,9.8,6.85,20,0.1366
+1y,10.56888,9.09,12.25,7.78547,19,0.3575
