period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,779174800,767927000,790000000,16,603633000,0.2908
+1q,861512130,848000000,877000000,16,668538000,0.2887
0y,3588926890,3544934000,3654980000,17,2779536000,0.2912
+1y,4633352110,4295000000,5075279000,17,3588926890,0.291
