period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.84857,2.81,2.9,2.74,7,0.0396
+1q,2.49167,2.44,2.57,2.34,6,0.0648
0y,10.2,10.16,10.25,9.33,8,0.0932
+1y,11.07875,10.67,11.24,10.2,8,0.0862
