period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1595538000,1581000000,1602000000,8,1480531000,0.0777
+1q,1484436000,1473600000,1500600000,5,1391100000,0.0671
0y,5940950500,5928000000,5950000000,8,5459515000,0.088199995
+1y,6307123500,6202344000,6345000000,8,5940950500,0.0616
