,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-98525.989139,-574634.531806,-418369.987063,-17573417.092813,-532925.229558,
Tax Rate For Calcs,0.246315,0.239431,0.232428,0.255688,0.242239,
Normalized EBITDA,395100000.0,392100000.0,369000000.0,405505000.0,375900000.0,
Total Unusual Items,-400000.0,-2400000.0,-1800000.0,-68730000.0,-2200000.0,
Total Unusual Items Excluding Goodwill,-400000.0,-2400000.0,-1800000.0,-68730000.0,-2200000.0,
Net Income From Continuing Operation Net Minority Interest,192800000.0,191900000.0,177400000.0,146458000.0,173600000.0,
Reconciled Depreciation,122000000.0,121700000.0,119400000.0,122349000.0,125900000.0,
Reconciled Cost Of Revenue,840700000.0,814400000.0,763100000.0,839320000.0,760200000.0,
EBITDA,394700000.0,389700000.0,367200000.0,336775000.0,373700000.0,
EBIT,272700000.0,268000000.0,247800000.0,214426000.0,247800000.0,
Net Interest Income,-12000000.0,-12500000.0,-14100000.0,-13582000.0,-16700000.0,
Interest Expense,14900000.0,14900000.0,15900000.0,17115000.0,19100000.0,
Interest Income,2900000.0,2400000.0,1800000.0,3533000.0,2400000.0,
Normalized Income,193101474.010861,193725365.468194,178781630.012937,197614582.907187,175267074.770442,
Net Income From Continuing And Discontinued Operation,192800000.0,191900000.0,177400000.0,145672000.0,173500000.0,
Total Expenses,1222500000.0,1192300000.0,1143300000.0,1200908000.0,1123100000.0,
Total Operating Income As Reported,273200000.0,265800000.0,246000000.0,216151000.0,245300000.0,
Diluted Average Shares,98600000.0,98800000.0,98800000.0,98756000.0,98942000.0,
Basic Average Shares,98200000.0,98400000.0,98400000.0,98273000.0,98490000.0,
Diluted EPS,1.96,1.94,1.79,1.48,1.75,
Basic EPS,1.96,1.95,1.79,1.48,1.75,
Diluted NI Availto Com Stockholders,192900000.0,191900000.0,177400000.0,145672000.0,173500000.0,
Net Income Common Stockholders,192900000.0,191900000.0,177400000.0,145672000.0,173500000.0,
Net Income,192800000.0,191900000.0,177400000.0,145672000.0,173500000.0,
Minority Interests,-1500000.0,-600000.0,-600000.0,-403000.0,200000.0,
Net Income Including Noncontrolling Interests,194300000.0,192500000.0,178000000.0,146075000.0,173300000.0,
Net Income Discontinuous Operations,0.0,0.0,0.0,-786000.0,-100000.0,
Net Income Continuous Operations,194300000.0,192500000.0,178000000.0,146861000.0,173400000.0,
Tax Provision,63500000.0,60600000.0,53900000.0,50450000.0,55400000.0,
Pretax Income,257800000.0,253100000.0,231900000.0,197311000.0,228700000.0,
Other Income Expense,-3700000.0,-2400000.0,-1800000.0,-68730000.0,-2100000.0,
Other Non Operating Income Expenses,-3300000.0,,,,100000.0,
Special Income Charges,-400000.0,-2400000.0,-1800000.0,-68730000.0,-2200000.0,
Gain On Sale Of Business,,-200000.0,0.0,-5258000.0,112000.0,-6200000.0
Restructuring And Mergern Acquisition,400000.0,2200000.0,1800000.0,15322000.0,2200000.0,
Net Non Operating Interest Income Expense,-12000000.0,-12500000.0,-14100000.0,-13582000.0,-16700000.0,
Interest Expense Non Operating,14900000.0,14900000.0,15900000.0,17115000.0,19100000.0,
Interest Income Non Operating,2900000.0,2400000.0,1800000.0,3533000.0,2400000.0,
Operating Income,273700000.0,268000000.0,247800000.0,279623000.0,247400000.0,
Operating Expense,381800000.0,377900000.0,380200000.0,361588000.0,362900000.0,
Research And Development,29500000.0,28200000.0,26400000.0,27686000.0,27400000.0,
Selling General And Administration,352300000.0,349700000.0,353800000.0,333902000.0,335500000.0,
Gross Profit,655500000.0,645900000.0,628000000.0,641211000.0,610300000.0,
Cost Of Revenue,840700000.0,814400000.0,763100000.0,839320000.0,760200000.0,
Total Revenue,1496200000.0,1460300000.0,1391100000.0,1480531000.0,1370500000.0,
Operating Revenue,1496200000.0,1460300000.0,1391100000.0,1480531000.0,1370500000.0,
