,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1302,7357293,2269393713,0.015800001
1,2025-12-31,Blackrock Inc.,0.111099996,6281013,1937409780,-0.0186
2,2025-12-31,"Hotchkis & Wiley Capital Management, LLC",0.0968,5473375,1688289812,0.1319
3,2025-12-31,State Street Corporation,0.054899998,3102441,956963396,-0.038399998
4,2025-12-31,First Trust Advisors LP,0.048699997,2753652,849377690,0.6848
5,2025-12-31,"Jericho Capital Asset Management, LP",0.0402,2271013,700505284,1.0
6,2025-12-31,"Geode Capital Management, LLC",0.030299999,1714608,528879387,-0.032
7,2025-12-31,Invesco Ltd.,0.0272,1537680,474305063,0.074499995
8,2025-12-31,UBS Group AG,0.018099999,1023869,315817498,1.412
9,2025-12-31,Lyrical Asset Management LP,0.0175,986795,304381838,-0.0513
