period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.44108,3.4,3.54,3.42,11,0.0062
+1q,3.8658,3.798,4.13,4.16,11,-0.070700005
0y,15.95251,15.83,16.58,15.81,12,0.009
+1y,16.79243,16.06,17.65,15.95251,13,0.052699998
