period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.42733,3.37421,3.59637,2.96,11,0.1579
+1q,3.93713,3.83,4.03438,3.63,11,0.0846
0y,14.51191,14.17,14.72501,13.08,13,0.1095
+1y,16.39158,15.86,16.89,14.51191,12,0.1295
