address1,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,regularMarketChangePercent,regularMarketPrice,shortName,longName,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,displayName,trailingPegRatio
One IDEXX Drive,Westbrook,ME,04092,United States,207 556 0300,207 556 4346,https://www.idexx.com,Diagnostics & Research,diagnostics-research,Diagnostics & Research,Healthcare,healthcare,Healthcare,"IDEXX Laboratories, Inc. develops, manufactures, and distributes products for the companion animal veterinary, livestock and poultry, dairy, and water testing industries in the United States and internationally. It operates through three segments: Companion Animal Group; Water Quality Products; and Livestock, Poultry and Dairy. The company offers point-of-care diagnostic solutions, blood and urine chemistry, hematology, immunoassay, urinalysis, cytology/morphology, and coagulation analyzers; and SNAP rapid assays test kits. It also provides commercial reference laboratory diagnostic and consulting services to veterinarians; veterinary consultation, telemedicine, and advisory services, including radiology, dental radiography, cardiology, internal medicine, and ultrasound consulting; Colilert, Colilert-18, and Colisure tests, which detect the presence of total coliforms and E. coli in water; Enterolert, Pseudalert, Filta-Max and Filta-Max xpress, Legiolert, Quanti-Tray products, and Tecta system instruments; UV Viewer Plus, a UV light cabinet which aids in  the visual interpretation of fluorescent-based water tests; and veterinary software and services for independent veterinary clinics and corporate groups. In addition, the company offers diagnostic tests, services, and related instrumentation to manage the health status of livestock and poultry; human medical diagnostic products and services; and VetConnect PLUS, a cloud-based technology that enables veterinarians to access and analyze patients, as well as operates VetLab Station. It markets its products through marketing, customer service, sales, and technical service groups, as well as through independent distributors and other resellers. IDEXX Laboratories, Inc. was incorporated in 1983 and is headquartered in Westbrook, Maine.",11000,"[{'maxAge': 1, 'name': 'Mr. Jonathan J. Mazelsky', 'age': 64, 'title': 'President, CEO & Director', 'yearBorn': 1961, 'fiscalYear': 2025, 'totalPay': 3780240, 'exercisedValue': 16517254, 'unexercisedValue': 79333760}, {'maxAge': 1, 'name': 'Mr. Bob  Asmann', 'title': 'Senior Vice President of Global Operations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Amit  Gupta', 'title': 'Senior VP, Chief Digital & Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sharon E. Underberg J.D.', 'age': 64, 'title': 'Executive VP, General Counsel, & Corporate Secretary', 'yearBorn': 1961, 'fiscalYear': 2025, 'totalPay': 881053, 'exercisedValue': 84312, 'unexercisedValue': 319294}, {'maxAge': 1, 'name': 'Ms. Julie  Godon', 'title': 'Senior VP & Global Marketing Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael P. Johnson', 'age': 47, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1978, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. George J. Fennell', 'age': 56, 'title': 'Executive Vice President of Global CAG Commercial', 'yearBorn': 1969, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeffery D. Chadbourne', 'age': 49, 'title': 'Senior Vice President of Commercial Finance & Sales Operations', 'yearBorn': 1976, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael G. Erickson Ph.D.', 'age': 51, 'title': 'Executive VP and GM of Point of Care Diagnostics & Telemedicine', 'yearBorn': 1974, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Murthy  Yerramilli', 'title': 'Senior VP of Assay and Instrument Research & Development', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",3,1,5,4,1,1775001600,1767139200,[],86400,2,577.44,577.44,569.72,579.93,577.44,577.44,569.72,579.93,0.0,1.722,43.69771,34.857754,193073,193073,521811,517260,517260,576.66,581.22,1,1,45579980800,45236246187,356.14,769.98,769.98,0.84375,10.590878,619.565,637.421,0.0,0.0,USD,False,46146306048,0.24618,78754540,79424539,1801236,1747006,1770940800,1773360000,0.0227,0.0070700003,0.95984,3.68,0.025899999,79624035,20.14,28.42304,1767139200,1798675200,1767139200,0.148,1059464000,13.1,16.42217,2:1,1434412800,10.722,30.658,0.59937954,0.32693863,EQUITY,572.44,823.0,470.0,742.53845,775.0,2.13333,buy,13,180070000,2.262,1505213952,976508032,0.76,1.231,4303702016,60.827,53.511,0.25586998,0.66202,2659578880,790735872,1181805056,0.179,0.143,0.61797,0.34974998,0.29764,USD,IDXX,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,677511000000,-5.0,569.72 - 579.93,NasdaqGS,521811,216.29999,0.60734534,356.14 - 769.98,-197.53998,-0.2565521,59.937954,1770039000,1777552200,1777552200,1770039000,1770039000,True,13.1,16.42217,14.51874,REGULAR,-0.8658908,572.44,"IDEXX Laboratories, Inc.","IDEXX Laboratories, Inc.",39.427666,-47.125,-0.07606143,-64.98102,-0.10194364,15,0,2.1 - Buy,False,[],1775579082,NMS,finmb_29729,America/New_York,EDT,-14400000,us_market,False,IDEXX Laboratories,3.9619
