address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
S45 W29290 Highway 59,Waukesha,WI,53189,United States,262 544 4811,https://www.generac.com,Specialty Industrial Machinery,specialty-industrial-machinery,Specialty Industrial Machinery,Industrials,industrials,Industrials,"Generac Holdings Inc. designs, manufactures, and distributes energy technology products and solutions worldwide. The company offers residential automatic standby generators, automatic transfer switch, air-cooled engine home standby generators, and liquid-cooled engine generators; Mobile Link, a remote monitoring system for home standby generators; propane tank monitoring solution; and smart home solutions, such as smart thermostats and a suite of home monitoring products. It also provides smart home energy management devices and sensors for heating and cooling system; smart doorbell cameras; and portable and inverter generators; multiple portable battery solutions; manual transfer switches; outdoor power equipment, including trimmers, field and brush mowers, log splitters, stump grinders, chipper shredders, lawn and leaf vacuums, and pressure washers and water pumps; and home energy storage systems. In addition, the company offers commercial and industrial products comprising cleaner-burning natural gas fueled generators; mega-watt diesel generators; light-commercial standby generators and related transfer switches; stationary generators; single-engine industrial generators; industrial standby generators; industrial transfer switches; light towers, mobile generators, commercial mobile pumps, heaters, and dust-suppression equipment; mobile energy storage systems; battery energy storage system and related inverter products; and aftermarket service parts and product accessories. Further, it provides microgrid; and software-as-a-service contracts. The company distributes its products through independent residential dealers and contractors, industrial distributors and dealers, national and regional retailers, e-commerce partners, electrical/HVAC/solar wholesalers, solar installers, catalogs, equipment rental companies, and other equipment distributors; and directly to end users. Generac Holdings Inc. was founded in 1959 and is based in Waukesha, Wisconsin.",9400,"[{'maxAge': 1, 'name': 'Mr. Aaron P. Jagdfeld', 'age': 53, 'title': 'Chairman, President & CEO', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 3047724, 'exercisedValue': 10427867, 'unexercisedValue': 46274192}, {'maxAge': 1, 'name': 'Mr. York A. Ragen', 'age': 54, 'title': 'Chief Financial Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 1199519, 'exercisedValue': 4405632, 'unexercisedValue': 8287977}, {'maxAge': 1, 'name': 'Mr. Erik  Wilde', 'age': 50, 'title': 'President of Domestic C&I', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 1068249, 'exercisedValue': 482936, 'unexercisedValue': 1148077}, {'maxAge': 1, 'name': 'Kris  Rosemann', 'title': 'Director of Corporate Finance & Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Talal  Butt', 'title': 'Chief Information Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rajendra Kumar Kanuru J.D.', 'age': 53, 'title': 'Executive VP, General Counsel & Secretary', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Amanda  Teder', 'title': 'Chief Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Rhonda  Matschke', 'title': 'Executive Vice President of Human Resources', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Paolo  Campinoti', 'title': 'Executive Vice President \x96 International', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tim  Hearden', 'title': 'Executive Vice President of Global Operations & Service', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,9,8,9,9,1775001600,1735603200,[],86400,2,195.52,194.12,188.37,194.32,195.52,194.12,188.37,194.32,1370822400,0.0,1.786,70.60371,18.231743,229932,229932,1193370,1130770,1130770,190.38,191.88,100,200,11186944000,11388391262,99.5,241.09,524.31,10.57,2.65777,202.3476,174.65605,0.0,0.0,USD,False,12438549504,0.03791,57624356,58675827,3039797,3543939,1770940800,1773360000,0.051799998,0.017339999,0.97435,2.68,0.060500003,58684067,44.863,4.249159,1767139200,1798675200,1767139200,159554000,2.7,10.45594,2.955,25.698,0.9183674,0.32693863,5.0,1370822400,EQUITY,190.63,300.0,197.0,245.41176,238.0,1.85714,buy,17,341412992,5.819,484025984,1384946944,0.777,2.026,4209146880,52.479,71.922,0.03384,0.06283,1611736960,91862752,437977984,-0.116,0.38291,0.114989996,-0.00853,USD,GNRC,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Generac Holdings Inc.,REGULAR,Generac Holdlings Inc.,True,1265898600000,-4.8899994,188.37 - 194.32,NYSE,1193370,91.130005,0.9158794,99.5 - 241.09,-50.45999,-0.2092994,91.83674,1371772800,1770816600,1777465800,1777465800,1770822000,1770822000,True,2.7,10.45594,8.501,22.42442,-11.71759,-0.057908226,15.973953,0.09145949,15,0,[],1775579007,NYQ,finmb_78749412,America/New_York,EDT,-14400000,us_market,False,-2.5010226,190.63,1.9 - Buy,False,Generac,0.9393
