,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.11229999,6586771,1255636187,-0.0067000003
1,2025-12-31,Blackrock Inc.,0.0646,3787997,722105886,0.0507
2,2025-12-31,Invesco Ltd.,0.041300002,2423971,462081603,0.4986
3,2025-12-31,State Street Corporation,0.037100002,2178212,415232564,0.0023
4,2025-12-31,Boston Partners,0.0275,1614367,307746789,-0.171
5,2025-12-31,"Geode Capital Management, LLC",0.0254,1490876,284205699,0.0043
6,2025-12-31,"Ariel Investments, LLC",0.024300002,1423948,271447214,-0.0295
7,2025-12-31,Victory Capital Management Inc.,0.0229,1346240,256633737,-0.3704
8,2025-12-31,"Shaw D.E. & Co., Inc.",0.0227,1331589,253840817,8.705
9,2025-12-31,Dimensional Fund Advisors LP,0.0179,1051576,200461938,0.103199996
