Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2013-06-21,2013-06-10,"[datetime.date(2026, 4, 29)]",1.62,1.16947,1.35126,1138796000,1034000000,1054786690
