period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.35126,1.16947,1.62,1.26,18,0.072399996
+1q,1.97055,1.73,2.17,1.65,18,0.1943
0y,8.501,7.78,9.12,6.34,20,0.3409
+1y,10.45594,8.83,11.61166,8.501,19,0.23
